Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
P7,431.098651,C21H20O10,431.09837,-0.65,[M-H]-
P7,289.035315,C14H10O7,289.035376,0.2114,[M-H]-
P7,363.108602,C18H20O8,363.108541,-0.1685,[M-H]-
P7,279.087333,C14H16O6,279.087412,0.2812,[M-H]-
P7,527.213025,C25H36O12,527.2134,0.7122,[M-H]-
P7,339.181228,C18H28O6,339.181312,0.2479,[M-H]-
P7,449.145495,C22H26O10,449.145321,-0.3892,[M-H]-
P7,495.129516,C26H24O10,495.129671,0.3115,[M-H]-
P7,629.113841,C29H26O16,629.114808,1.5376,[M-H]-
P7,455.155885,C21H28O11,455.155885,0.0014,[M-H]-
P7,455.098555,C23H20O10,455.09837,-0.4062,[M-H]-
P7,281.030158,C12H10O8,281.030291,0.4736,[M-H]-
P7,457.098672,C19H22O13,457.098764,0.2018,[M-H]-
P7,423.072551,C22H16O9,423.072156,-0.9333,[M-H]-
P7,439.125153,C20H24O11,439.124585,-1.2926,[M-H]-
P7,421.089356,C18H18N2O10,421.088868,-1.1587,[M-H]-
P7,513.102592,C25H22O12,513.10385,2.4503,[M-H]-
P7,583.166061,C26H32O15,583.166844,1.3425,[M-H]-
P7,429.176948,C20H30O10,429.176621,-0.7621,[M-H]-
P7,525.234128,C26H38O11,525.234136,0.0138,[M-H]-
P7,313.035309,C16H10O7,313.035376,0.2157,[M-H]-
P7,361.067319,C16H14N2O8,361.067739,1.1628,[M-H]-
P7,421.223679,C23H34O7,421.223177,-1.1911,[M-H]-
P7,299.056141,C16H12O6,299.056112,-0.098,[M-H]-
P7,327.12371,C19H20O5,327.123797,0.2661,[M-H]-
P7,393.082795,C18H18O10,393.08272,-0.1906,[M-H]-
P7,539.14029,C24H28O14,539.140629,0.6298,[M-H]-
P7,575.176231,C28H32O13,575.177015,1.3625,[M-H]-
P7,529.11993,C22H26O15,529.119894,-0.0684,[M-H]-
P7,303.051074,C15H12O7,303.051026,-0.1569,[M-H]-
P7,397.077397,C17H18O11,397.077635,0.5997,[M-H]-
P7,501.124881,C21H26O14,501.124979,0.1948,[M-H]-
P7,389.098889,C18H18N2O8,389.099039,0.386,[M-H]-
P7,399.165954,C19H28O9,399.166056,0.2545,[M-H]-
P7,483.128917,C25H24O10,483.129671,1.56,[M-H]-
P7,301.092797,C13H18O8,301.092891,0.3121,[M-H]-
P7,333.097943,C17H18O7,333.097976,0.1016,[M-H]-
P7,415.066957,C20H16O10,415.06707,0.2737,[M-H]-
P7,513.212114,C28H34O9,513.213006,1.7395,[M-H]-
P7,507.113337,C23H24O13,507.114414,2.125,[M-H]-
P7,469.078082,C23H18O11,469.077635,-0.9532,[M-H]-
P7,331.154957,C19H24O5,331.155097,0.4237,[M-H]-
P7,345.109258,C17H18N2O6,345.10921,-0.1385,[M-H]-
P7,423.093571,C19H20O11,423.093285,-0.6756,[M-H]-
P7,287.12888,C17H20O4,287.128883,0.008,[M-H]-
P7,371.113727,C20H20O7,371.113627,-0.2695,[M-H]-
P7,579.099081,C25H24O16,579.099158,0.1334,[M-H]-
P7,351.072054,C16H16O9,351.072156,0.2891,[M-H]-
P7,313.035309,C16H10O7,313.035376,0.2157,[M-H]-
P7,235.13406,C14H20O3,235.133968,-0.389,[M-H]-
P7,415.160979,C19H28O10,415.160971,-0.0192,[M-H]-
P7,439.031363,C21H12O11,439.030685,-1.5442,[M-H]-
P7,285.134246,C14H22O6,285.134362,0.4068,[M-H]-
P7,345.061707,C17H14O8,345.061591,-0.3366,[M-H]-
P7,361.129529,C19H22O7,361.129277,-0.6998,[M-H]-
P7,413.124426,C22H22O8,413.124191,-0.5678,[M-H]-
P7,451.051902,C19H16O13,451.051814,-0.1955,[M-H]-
P7,473.072186,C22H18O12,473.07255,0.7688,[M-H]-
P7,581.223831,C28H38O13,581.223965,0.2303,[M-H]-
P7,341.160486,C17H26O7,341.160577,0.2656,[M-H]-
P7,485.071375,C23H18O12,485.07255,2.4222,[M-H]-
P7,589.120601,C27H26O15,589.119894,-1.2006,[M-H]-
P7,335.07702,C16H16O8,335.077241,0.6587,[M-H]-
P7,537.067119,C26H18O13,537.067464,0.643,[M-H]-
P7,519.077429,C23H20O14,519.078029,1.1563,[M-H]-
P7,243.066317,C14H12O4,243.066282,-0.1434,[M-H]-
P7,467.083021,C20H20O13,467.083114,0.1996,[M-H]-
P7,569.129581,C28H26O13,569.130064,0.8495,[M-H]-
P7,533.20219,C27H34O11,533.202835,1.2104,[M-H]-
P7,475.196797,C25H32O9,475.197356,1.176,[M-H]-
P7,431.171141,C23H28O8,431.171141,0.001,[M-H]-
P7,587.176441,C29H32O13,587.177015,0.977,[M-H]-
P7,387.217651,C23H32O5,387.217698,0.1218,[M-H]-
P7,271.082345,C12H16O7,271.082326,-0.0692,[M-H]-
P7,479.062112,C24H16O11,479.061985,-0.265,[M-H]-
P7,291.0509,C14H12O7,291.051026,0.4348,[M-H]-
P7,273.14966,C17H22O3,273.149618,-0.1525,[M-H]-
P7,381.155419,C19H26O8,381.155491,0.1894,[M-H]-
P7,277.108169,C15H18O5,277.108147,-0.0783,[M-H]-
P7,329.063393,C12H14N2O9,329.062654,-2.2464,[M-H]-
P7,381.155419,C19H26O8,381.155491,0.1894,[M-H]-
P7,429.103907,C18H22O12,429.10385,-0.134,[M-H]-
P7,231.102802,C14H16O3,231.102668,-0.5818,[M-H]-
P7,519.1499,C25H28O12,519.1508,1.7343,[M-H]-
P7,341.087785,C15H18O9,341.087806,0.0596,[M-H]-
P7,367.08236,C20H16O7,367.082326,-0.0912,[M-H]-
P7,497.071463,C24H18O12,497.07255,2.1855,[M-H]-
P7,485.092694,C20H22O14,485.093679,2.0304,[M-H]-
P7,241.087091,C15H14O3,241.087018,-0.3033,[M-H]-
P7,407.040933,C21H12O9,407.040856,-0.1893,[M-H]-
P7,475.160329,C24H28O10,475.160971,1.351,[M-H]-
P7,289.071655,C15H14O6,289.071762,0.3691,[M-H]-
P7,427.139968,C23H24O8,427.139841,-0.2958,[M-H]-
P7,297.076775,C17H14O5,297.076847,0.2423,[M-H]-
P7,431.155781,C19H28O11,431.155885,0.2421,[M-H]-
P7,391.077903,C17H16N2O9,391.078304,1.0246,[M-H]-
P7,607.238831,C30H40O13,607.239615,1.291,[M-H]-
P7,383.207512,C20H32O7,383.207527,0.0384,[M-H]-
P7,571.217041,C30H36O11,571.218486,2.5289,[M-H]-
P7,353.087805,C16H18O9,353.087806,0.0025,[M-H]-
P7,251.05616,C12H12O6,251.056112,-0.1914,[M-H]-
P7,335.07702,C16H16O8,335.077241,0.6587,[M-H]-
P7,415.139908,C22H24O8,415.139841,-0.1612,[M-H]-
P7,389.098889,C18H18N2O8,389.099039,0.386,[M-H]-
P7,469.223618,C27H34O7,469.223177,-0.9388,[M-H]-
P7,405.118818,C20H22O9,405.119106,0.7109,[M-H]-
P7,433.125379,C20H22N2O9,433.125254,-0.2901,[M-H]-
P7,417.15553,C22H26O8,417.155491,-0.0925,[M-H]-
P7,279.160203,C16H24O4,279.160183,-0.0727,[M-H]-
P7,511.144725,C23H28O13,511.145715,1.9364,[M-H]-
P7,247.061239,C13H12O5,247.061197,-0.1694,[M-H]-
P7,435.129876,C21H24O10,435.129671,-0.4725,[M-H]-
P7,343.045985,C17H12O8,343.045941,-0.1292,[M-H]-
P7,545.166239,C27H30O12,545.16645,0.3871,[M-H]-
P7,353.066805,C19H14O7,353.066676,-0.3634,[M-H]-
P7,517.171126,C26H30O11,517.171535,0.7917,[M-H]-
P7,271.097605,C16H16O4,271.097583,-0.0833,[M-H]-
P7,375.119872,C18H20N2O7,375.119775,-0.26,[M-H]-
P7,451.124462,C21H24O11,451.124585,0.2735,[M-H]-
P7,395.040967,C20H12O9,395.040856,-0.2819,[M-H]-
P7,299.092501,C17H16O5,299.092497,-0.0125,[M-H]-
P7,519.18661,C26H32O11,519.187185,1.1083,[M-H]-
P7,513.212114,C28H34O9,513.213006,1.7395,[M-H]-
P7,457.223491,C26H34O7,457.223177,-0.6858,[M-H]-
P7,523.1243,C27H24O11,523.124585,0.5444,[M-H]-
P7,473.145033,C24H26O10,473.145321,0.6073,[M-H]-
P7,329.087623,C14H18O9,329.087806,0.5557,[M-H]-
P7,271.133875,C17H20O3,271.133968,0.343,[M-H]-
P7,375.21798,C22H32O5,375.217698,-0.7533,[M-H]-
P7,237.113367,C13H18O4,237.113233,-0.5675,[M-H]-
P7,345.098008,C18H18O7,345.097976,-0.09,[M-H]-
P7,435.056986,C19H16O12,435.0569,-0.1986,[M-H]-
P7,429.082697,C21H18O10,429.08272,0.0544,[M-H]-
P7,325.056369,C14H14O9,325.056506,0.4208,[M-H]-
P7,333.109193,C16H18N2O6,333.10921,0.0516,[M-H]-
P7,389.051339,C18H14O10,389.05142,0.2077,[M-H]-
P7,477.082136,C25H18O10,477.08272,1.2243,[M-H]-
P7,417.15553,C22H26O8,417.155491,-0.0925,[M-H]-
P7,349.165673,C19H26O6,349.165662,-0.0321,[M-H]-
P7,441.139473,C20H26O11,441.140235,1.7289,[M-H]-
P7,453.083505,C23H18O10,453.08272,-1.7325,[M-H]-
P7,423.03573,C21H12O10,423.03577,0.0951,[M-H]-
P7,401.160618,C22H26O7,401.160577,-0.1016,[M-H]-
P7,359.150192,C20H24O6,359.150012,-0.4997,[M-H]-
P7,409.222955,C22H34O7,409.223177,0.5423,[M-H]-
P7,501.175591,C26H30O10,501.176621,2.0537,[M-H]-
P7,245.082033,C14H14O4,245.081932,-0.4108,[M-H]-
P7,423.238963,C23H36O7,423.238827,-0.3217,[M-H]-
P7,289.144565,C17H22O4,289.144533,-0.111,[M-H]-
P7,325.056369,C14H14O9,325.056506,0.4208,[M-H]-
P7,433.077859,C20H18O11,433.077635,-0.518,[M-H]-
P7,489.249446,C27H38O8,489.249392,-0.1102,[M-H]-
P7,257.045556,C14H10O5,257.045547,-0.0342,[M-H]-
P7,303.051074,C15H12O7,303.051026,-0.1569,[M-H]-
P7,443.06208,C21H16O11,443.061985,-0.2145,[M-H]-
P7,273.07682,C15H14O5,273.076847,0.0993,[M-H]-
P7,267.087405,C13H16O6,267.087412,0.0262,[M-H]-
P7,265.071769,C13H14O6,265.071762,-0.028,[M-H]-
P7,327.08734,C18H16O6,327.087412,0.2189,[M-H]-
P7,367.10344,C17H20O9,367.103456,0.0437,[M-H]-
P7,277.071809,C14H14O6,277.071762,-0.1707,[M-H]-
P7,331.093507,C16H16N2O6,331.09356,0.1596,[M-H]-
P7,533.092918,C24H22O14,533.093679,1.4269,[M-H]-
P7,391.030803,C17H12O11,391.030685,-0.303,[M-H]-
P7,513.030032,C23H14O14,513.031079,2.0407,[M-H]-
P7,321.024979,C14H10O9,321.025205,0.7045,[M-H]-
P7,559.108725,C26H24O14,559.109329,1.0795,[M-H]-
P7,553.156982,C25H30O14,553.156279,-1.271,[M-H]-
P7,279.087333,C14H16O6,279.087412,0.2812,[M-H]-
P7,325.071629,C18H14O6,325.071762,0.4088,[M-H]-
P7,397.222148,C21H34O7,397.223177,2.5909,[M-H]-
P7,311.056082,C17H12O6,311.056112,0.0958,[M-H]-
P7,561.088517,C25H22O15,561.088594,0.1361,[M-H]-
P7,299.092501,C17H16O5,299.092497,-0.0125,[M-H]-
P7,499.196505,C27H32O9,499.197356,1.7059,[M-H]-
P7,367.06715,C16H16O10,367.06707,-0.2172,[M-H]-
P7,549.233552,C28H38O11,549.234136,1.063,[M-H]-
P7,329.139223,C19H22O5,329.139447,0.6818,[M-H]-
P7,541.119241,C23H26O15,541.119894,1.2071,[M-H]-
P7,591.135901,C27H28O15,591.135544,-0.6043,[M-H]-
P7,411.035812,C20H12O10,411.03577,-0.1021,[M-H]-
P7,395.098067,C18H20O10,395.09837,0.7677,[M-H]-
P7,453.140815,C21H26O11,453.140235,-1.279,[M-H]-
P7,267.050975,C12H12O7,267.051026,0.1925,[M-H]-
P7,539.14029,C24H28O14,539.140629,0.6298,[M-H]-
P7,445.135274,C19H26O12,445.13515,-0.2799,[M-H]-
P7,499.087875,C24H20O12,499.0882,0.6507,[M-H]-
P7,543.077323,C25H20O14,543.078029,1.3005,[M-H]-
P7,339.144868,C17H24O7,339.144927,0.1737,[M-H]-
P7,277.071809,C14H14O6,277.071762,-0.1707,[M-H]-
P7,349.165673,C19H26O6,349.165662,-0.0321,[M-H]-
P7,607.108661,C30H24O14,607.109329,1.1003,[M-H]-
P7,367.10344,C17H20O9,367.103456,0.0437,[M-H]-
P7,285.076746,C16H14O5,285.076847,0.3541,[M-H]-
P7,375.083263,C17H16N2O8,375.083389,0.3367,[M-H]-
P7,517.207956,C27H34O10,517.207921,-0.0686,[M-H]-
P7,489.139628,C24H26O11,489.140235,1.2414,[M-H]-
P7,203.071355,C12H12O3,203.071368,0.0613,[M-H]-
P7,467.13494,C25H24O9,467.134756,-0.3932,[M-H]-
P7,505.061998,C22H18O14,505.062379,0.7548,[M-H]-
P7,549.197021,C27H34O12,549.19775,1.3277,[M-H]-
P7,475.051573,C21H16O13,475.051814,0.508,[M-H]-
P7,241.050651,C14H10O4,241.050632,-0.0776,[M-H]-
P7,615.098991,C28H24O16,615.099158,0.2719,[M-H]-
P7,251.12897,C14H20O4,251.128883,-0.3459,[M-H]-
P7,569.056661,C26H18O15,569.057293,1.1114,[M-H]-
P7,477.175993,C24H30O10,477.176621,1.3161,[M-H]-
P7,391.114603,C18H20N2O8,391.114689,0.221,[M-H]-
P7,457.077652,C22H18O11,457.077635,-0.038,[M-H]-
P7,359.098511,C15H20O10,359.09837,-0.3922,[M-H]-
P7,485.128873,C21H26O13,485.130064,2.4561,[M-H]-
P7,435.166056,C22H28O9,435.166056,-0.0005,[M-H]-
P7,441.065613,C18H18O13,441.067464,4.1981,[M-H]-
P7,545.056717,C24H18O15,545.057293,1.0585,[M-H]-
P7,565.098181,C28H22O13,565.098764,1.0323,[M-H]-
P7,507.258848,C27H40O9,507.259956,2.186,[M-H]-
P7,519.077429,C23H20O14,519.078029,1.1563,[M-H]-
P7,353.087805,C16H18O9,353.087806,0.0025,[M-H]-
P7,449.255285,C25H38O7,449.254477,-1.7977,[M-H]-
P7,611.197611,C28H36O15,611.198144,0.8721,[M-H]-
P7,315.014406,C15H8O8,315.014641,0.7462,[M-H]-
P7,431.06205,C20H16O11,431.061985,-0.1521,[M-H]-
P7,383.149803,C22H24O6,383.150012,0.545,[M-H]-
P7,553.120701,C24H26O15,553.119894,-1.4604,[M-H]-
P7,397.113737,C18H22O10,397.11402,0.7137,[M-H]-
P7,287.12888,C17H20O4,287.128883,0.008,[M-H]-
P7,359.040911,C17H12O9,359.040856,-0.1543,[M-H]-
P7,249.113284,C14H18O4,249.113233,-0.2072,[M-H]-
P7,299.056141,C16H12O6,299.056112,-0.098,[M-H]-
P7,423.109321,C23H20O8,423.108541,-1.8434,[M-H]-
P7,455.082955,C19H20O13,455.083114,0.3491,[M-H]-
P7,403.139536,C21H24O8,403.139841,0.7585,[M-H]-
P7,467.083021,C20H20O13,467.083114,0.1996,[M-H]-
P7,367.176209,C19H28O7,367.176227,0.0479,[M-H]-
P7,277.108169,C15H18O5,277.108147,-0.0783,[M-H]-
P7,445.041275,C20H14O12,445.041249,-0.0568,[M-H]-
P7,433.077859,C20H18O11,433.077635,-0.518,[M-H]-
P7,519.113479,C24H24O13,519.114414,1.8017,[M-H]-
P7,597.183671,C27H34O15,597.182494,-1.971,[M-H]-
P7,409.186954,C21H30O8,409.186791,-0.398,[M-H]-
P7,405.118818,C20H22O9,405.119106,0.7109,[M-H]-
P7,473.218081,C26H34O8,473.218092,0.0233,[M-H]-
P7,433.2602,C25H38O6,433.259563,-1.4714,[M-H]-
P7,535.109293,C24H24O14,535.109329,0.0678,[M-H]-
P7,527.118453,C26H24O12,527.1195,1.985,[M-H]-
P7,409.077762,C18H18O11,409.077635,-0.311,[M-H]-
P7,531.26017,C29H40O9,531.259956,-0.4014,[M-H]-
P7,339.144868,C17H24O7,339.144927,0.1737,[M-H]-
P7,513.066382,C24H18O13,513.067464,2.1091,[M-H]-
P7,333.097943,C17H18O7,333.097976,0.1016,[M-H]-
P7,221.081915,C12H14O4,221.081932,0.0785,[M-H]-
P7,579.113611,C29H24O13,579.114414,1.3873,[M-H]-
P7,417.061908,C11H18N2O15,417.063441,3.6767,[M-H]-
P7,407.025882,C17H12O12,407.025599,-0.6951,[M-H]-
P7,351.050844,C19H12O7,351.051026,0.5195,[M-H]-
P7,435.129876,C21H24O10,435.129671,-0.4725,[M-H]-
P7,375.083263,C17H16N2O8,375.083389,0.3367,[M-H]-
P7,351.087224,C20H16O6,351.087412,0.534,[M-H]-
P7,279.087333,C14H16O6,279.087412,0.2812,[M-H]-
P7,601.191731,C30H34O13,601.192665,1.5531,[M-H]-
P7,419.134769,C21H24O9,419.134756,-0.0324,[M-H]-
P7,539.212901,C26H36O12,539.2134,0.9256,[M-H]-
P7,449.181915,C23H30O9,449.181706,-0.4655,[M-H]-
P7,325.129099,C16H22O7,325.129277,0.5467,[M-H]-
P7,357.082779,C15H18O10,357.08272,-0.1641,[M-H]-
P7,469.078082,C23H18O11,469.077635,-0.9532,[M-H]-
P7,613.082931,C28H22O16,613.083508,0.9415,[M-H]-
