Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-3,211.061146,C10H12O5,211.061197,-0.2434,[M-H]-
HR-3,211.061146,C10H12O5,211.061197,-0.2434,[M-H]-
HR-3,211.061146,C10H12O5,211.061197,-0.2434,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,211.097606,C11H16O4,211.097583,0.1091,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.076861,C10H14O5,213.076847,0.0643,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,213.113271,C11H18O4,213.113233,0.1788,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,215.092476,C10H16O5,215.092497,-0.0982,[M-H]-
HR-3,217.050612,C12H10O4,217.050632,-0.0957,[M-H]-
HR-3,217.050612,C12H10O4,217.050632,-0.0957,[M-H]-
HR-3,217.050612,C12H10O4,217.050632,-0.0957,[M-H]-
HR-3,217.050612,C12H10O4,217.050632,-0.0957,[M-H]-
HR-3,217.050612,C12H10O4,217.050632,-0.0957,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,219.066297,C12H12O4,219.066282,0.0678,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.045443,C11H10O5,221.045547,-0.4687,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,221.081873,C12H14O4,221.081932,-0.2677,[M-H]-
HR-3,223.02479,C10H8O6,223.024812,-0.097,[M-H]-
HR-3,223.02479,C10H8O6,223.024812,-0.097,[M-H]-
HR-3,223.02479,C10H8O6,223.024812,-0.097,[M-H]-
HR-3,223.02479,C10H8O6,223.024812,-0.097,[M-H]-
HR-3,223.02479,C10H8O6,223.024812,-0.097,[M-H]-
HR-3,223.06112,C11H12O5,223.061197,-0.3461,[M-H]-
HR-3,223.06112,C11H12O5,223.061197,-0.3461,[M-H]-
HR-3,223.06112,C11H12O5,223.061197,-0.3461,[M-H]-
HR-3,223.06112,C11H12O5,223.061197,-0.3461,[M-H]-
HR-3,223.06112,C11H12O5,223.061197,-0.3461,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,223.09758,C12H16O4,223.097583,-0.0124,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.076837,C11H14O5,225.076847,-0.0456,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,225.113217,C12H18O4,225.113233,-0.0702,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.092464,C11H16O5,227.092497,-0.1439,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,227.128804,C12H20O4,227.128883,-0.3444,[M-H]-
HR-3,229.108093,C11H18O5,229.108147,-0.2374,[M-H]-
HR-3,229.108093,C11H18O5,229.108147,-0.2374,[M-H]-
HR-3,229.108093,C11H18O5,229.108147,-0.2374,[M-H]-
HR-3,229.108093,C11H18O5,229.108147,-0.2374,[M-H]-
HR-3,229.108093,C11H18O5,229.108147,-0.2374,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.045492,C12H10O5,233.045547,-0.2361,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,233.081892,C13H14O4,233.081932,-0.1739,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.024793,C11H8O6,235.024812,-0.0806,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.061163,C12H12O5,235.061197,-0.1464,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,235.097553,C13H16O4,235.097583,-0.1272,[M-H]-
HR-3,236.056373,C11H11NO5,236.056446,-0.3084,[M-H]-
HR-3,236.056373,C11H11NO5,236.056446,-0.3084,[M-H]-
HR-3,236.056373,C11H11NO5,236.056446,-0.3084,[M-H]-
HR-3,237.040424,C11H10O6,237.040462,-0.1589,[M-H]-
HR-3,237.040424,C11H10O6,237.040462,-0.1589,[M-H]-
HR-3,237.040424,C11H10O6,237.040462,-0.1589,[M-H]-
HR-3,237.040424,C11H10O6,237.040462,-0.1589,[M-H]-
HR-3,237.040424,C11H10O6,237.040462,-0.1589,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.076834,C12H14O5,237.076847,-0.0554,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,237.113174,C13H18O4,237.113233,-0.2472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,238.072085,C11H13NO5,238.072096,-0.0472,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.019656,C10H8O7,239.019726,-0.2942,[M-H]-
HR-3,239.056086,C11H12O6,239.056112,-0.1079,[M-H]-
HR-3,239.056086,C11H12O6,239.056112,-0.1079,[M-H]-
HR-3,239.056086,C11H12O6,239.056112,-0.1079,[M-H]-
HR-3,239.056086,C11H12O6,239.056112,-0.1079,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.092466,C12H16O5,239.092497,-0.1308,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,239.128866,C13H20O4,239.128883,-0.07,[M-H]-
HR-3,240.087707,C11H15NO5,240.087746,-0.1628,[M-H]-
HR-3,240.087707,C11H15NO5,240.087746,-0.1628,[M-H]-
HR-3,240.087707,C11H15NO5,240.087746,-0.1628,[M-H]-
HR-3,240.087707,C11H15NO5,240.087746,-0.1628,[M-H]-
HR-3,240.087707,C11H15NO5,240.087746,-0.1628,[M-H]-
HR-3,241.071718,C11H14O6,241.071762,-0.18,[M-H]-
HR-3,241.071718,C11H14O6,241.071762,-0.18,[M-H]-
HR-3,241.071718,C11H14O6,241.071762,-0.18,[M-H]-
HR-3,241.071718,C11H14O6,241.071762,-0.18,[M-H]-
HR-3,241.071718,C11H14O6,241.071762,-0.18,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.108118,C12H18O5,241.108147,-0.1197,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,241.144528,C13H22O4,241.144533,-0.0179,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.087351,C11H16O6,243.087412,-0.2491,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,243.123781,C12H20O5,243.123797,-0.0658,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,245.045524,C13H10O5,245.045547,-0.0919,[M-H]-
HR-3,247.024838,C12H8O6,247.024812,0.1071,[M-H]-
HR-3,247.024838,C12H8O6,247.024812,0.1071,[M-H]-
HR-3,247.024838,C12H8O6,247.024812,0.1071,[M-H]-
HR-3,247.024838,C12H8O6,247.024812,0.1071,[M-H]-
HR-3,247.024838,C12H8O6,247.024812,0.1071,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,247.061158,C13H12O5,247.061197,-0.1578,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.040402,C12H10O6,249.040462,-0.2399,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,249.076812,C13H14O5,249.076847,-0.1412,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,250.072084,C12H13NO5,250.072096,-0.0487,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.019666,C11H8O7,251.019726,-0.2403,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.056066,C12H12O6,251.056112,-0.1823,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,251.092456,C13H16O5,251.092497,-0.1641,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,252.087708,C12H15NO5,252.087746,-0.1513,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.03531,C11H10O7,253.035376,-0.2618,[M-H]-
HR-3,253.07175,C12H14O6,253.071762,-0.0461,[M-H]-
HR-3,253.07175,C12H14O6,253.071762,-0.0461,[M-H]-
HR-3,253.07175,C12H14O6,253.071762,-0.0461,[M-H]-
HR-3,253.07175,C12H14O6,253.071762,-0.0461,[M-H]-
HR-3,253.07175,C12H14O6,253.071762,-0.0461,[M-H]-
HR-3,253.10814,C13H18O5,253.108147,-0.0281,[M-H]-
HR-3,253.10814,C13H18O5,253.108147,-0.0281,[M-H]-
HR-3,253.10814,C13H18O5,253.108147,-0.0281,[M-H]-
HR-3,253.10814,C13H18O5,253.108147,-0.0281,[M-H]-
