Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-5,209.045589,C10H10O5,209.045547,0.2033,[M-H]-
HR-5,209.045589,C10H10O5,209.045547,0.2033,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.081969,C11H14O4,209.081932,0.1767,[M-H]-
HR-5,209.118379,C12H18O3,209.118318,0.2936,[M-H]-
HR-5,209.118379,C12H18O3,209.118318,0.2936,[M-H]-
HR-5,209.118379,C12H18O3,209.118318,0.2936,[M-H]-
HR-5,209.118379,C12H18O3,209.118318,0.2936,[M-H]-
HR-5,209.118379,C12H18O3,209.118318,0.2936,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.061187,C10H12O5,211.061197,-0.0474,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,211.097627,C11H16O4,211.097583,0.2106,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.076885,C10H14O5,213.076847,0.176,[M-H]-
HR-5,213.113265,C11H18O4,213.113233,0.15,[M-H]-
HR-5,213.113265,C11H18O4,213.113233,0.15,[M-H]-
HR-5,213.113265,C11H18O4,213.113233,0.15,[M-H]-
HR-5,213.113265,C11H18O4,213.113233,0.15,[M-H]-
HR-5,213.113265,C11H18O4,213.113233,0.15,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.071412,C13H12O3,215.071368,0.2068,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.092552,C10H16O5,215.092497,0.256,[M-H]-
HR-5,215.107782,C14H16O2,215.107753,0.1344,[M-H]-
HR-5,215.107782,C14H16O2,215.107753,0.1344,[M-H]-
HR-5,215.107782,C14H16O2,215.107753,0.1344,[M-H]-
HR-5,215.128882,C11H20O4,215.128883,-0.0022,[M-H]-
HR-5,215.128882,C11H20O4,215.128883,-0.0022,[M-H]-
HR-5,215.128882,C11H20O4,215.128883,-0.0022,[M-H]-
HR-5,215.128882,C11H20O4,215.128883,-0.0022,[M-H]-
HR-5,216.98124,C7H6O6S,216.981232,0.0367,[M-H]-
HR-5,216.98124,C7H6O6S,216.981232,0.0367,[M-H]-
HR-5,216.98124,C7H6O6S,216.981232,0.0367,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,217.08704,C13H14O3,217.087018,0.102,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.029948,C11H8O5,219.029897,0.2332,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.066278,C12H12O4,219.066282,-0.0204,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,219.102678,C13H16O3,219.102668,0.0456,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.045506,C11H10O5,221.045547,-0.1849,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.048876,C8H14O5S,221.048918,-0.1886,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.081876,C12H14O4,221.081932,-0.2552,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,221.118366,C13H18O3,221.118318,0.2173,[M-H]-
HR-5,223.024815,C10H8O6,223.024812,0.0134,[M-H]-
HR-5,223.024815,C10H8O6,223.024812,0.0134,[M-H]-
HR-5,223.024815,C10H8O6,223.024812,0.0134,[M-H]-
HR-5,223.024815,C10H8O6,223.024812,0.0134,[M-H]-
HR-5,223.024815,C10H8O6,223.024812,0.0134,[M-H]-
HR-5,223.028145,C7H12O6S,223.028182,-0.1696,[M-H]-
HR-5,223.028145,C7H12O6S,223.028182,-0.1696,[M-H]-
HR-5,223.028145,C7H12O6S,223.028182,-0.1696,[M-H]-
HR-5,223.028145,C7H12O6S,223.028182,-0.1696,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.061185,C11H12O5,223.061197,-0.0562,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.097584,C12H16O4,223.097583,0.0087,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,223.133994,C13H20O3,223.133968,0.1183,[M-H]-
HR-5,225.004093,C9H6O7,225.004076,0.0764,[M-H]-
HR-5,225.004093,C9H6O7,225.004076,0.0764,[M-H]-
HR-5,225.076863,C11H14O5,225.076847,0.0717,[M-H]-
HR-5,225.076863,C11H14O5,225.076847,0.0717,[M-H]-
HR-5,225.076863,C11H14O5,225.076847,0.0717,[M-H]-
HR-5,225.076863,C11H14O5,225.076847,0.0717,[M-H]-
HR-5,225.076863,C11H14O5,225.076847,0.0717,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,225.113253,C12H18O4,225.113233,0.0915,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.071352,C14H12O3,227.071368,-0.0679,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.092522,C11H16O5,227.092497,0.1109,[M-H]-
HR-5,227.128892,C12H20O4,227.128883,0.0426,[M-H]-
HR-5,227.128892,C12H20O4,227.128883,0.0426,[M-H]-
HR-5,227.128892,C12H20O4,227.128883,0.0426,[M-H]-
HR-5,227.128892,C12H20O4,227.128883,0.0426,[M-H]-
HR-5,227.128892,C12H20O4,227.128883,0.0426,[M-H]-
HR-5,229.050622,C13H10O4,229.050632,-0.0455,[M-H]-
HR-5,229.050622,C13H10O4,229.050632,-0.0455,[M-H]-
HR-5,229.050622,C13H10O4,229.050632,-0.0455,[M-H]-
HR-5,229.050622,C13H10O4,229.050632,-0.0455,[M-H]-
HR-5,229.050622,C13H10O4,229.050632,-0.0455,[M-H]-
HR-5,229.071762,C10H14O6,229.071762,0.0009,[M-H]-
HR-5,229.071762,C10H14O6,229.071762,0.0009,[M-H]-
HR-5,229.071762,C10H14O6,229.071762,0.0009,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.087032,C14H14O3,229.087018,0.0614,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.108152,C11H18O5,229.108147,0.0205,[M-H]-
HR-5,229.144592,C12H22O4,229.144533,0.2583,[M-H]-
HR-5,229.144592,C12H22O4,229.144533,0.2583,[M-H]-
HR-5,229.144592,C12H22O4,229.144533,0.2583,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.029862,C12H8O5,231.029897,-0.1512,[M-H]-
HR-5,231.033212,C9H12O5S,231.033268,-0.2413,[M-H]-
