Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,211.097599,C11H16O4,211.097583,0.079,[M-H]-
HR-4,213.076869,C10H14O5,213.076847,0.1049,[M-H]-
HR-4,213.076869,C10H14O5,213.076847,0.1049,[M-H]-
HR-4,213.076869,C10H14O5,213.076847,0.1049,[M-H]-
HR-4,213.076869,C10H14O5,213.076847,0.1049,[M-H]-
HR-4,213.113239,C11H18O4,213.113233,0.0321,[M-H]-
HR-4,213.113239,C11H18O4,213.113233,0.0321,[M-H]-
HR-4,213.113239,C11H18O4,213.113233,0.0321,[M-H]-
HR-4,213.113239,C11H18O4,213.113233,0.0321,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.07134,C13H12O3,215.071368,-0.1307,[M-H]-
HR-4,215.09246,C10H16O5,215.092497,-0.1743,[M-H]-
HR-4,215.09246,C10H16O5,215.092497,-0.1743,[M-H]-
HR-4,215.09246,C10H16O5,215.092497,-0.1743,[M-H]-
HR-4,215.1289,C11H20O4,215.128883,0.0791,[M-H]-
HR-4,215.1289,C11H20O4,215.128883,0.0791,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.05066,C12H10O4,217.050632,0.127,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,217.08702,C13H14O3,217.087018,0.0095,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.02993,C11H8O5,219.029897,0.1518,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.06626,C12H12O4,219.066282,-0.1016,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,219.10267,C13H16O3,219.102668,0.0103,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.04553,C11H10O5,221.045547,-0.0749,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.08196,C12H14O4,221.081932,0.1264,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,221.11835,C13H18O3,221.118318,0.1467,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.024841,C10H8O6,223.024812,0.1308,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.061201,C11H12O5,223.061197,0.0164,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,223.097591,C12H16O4,223.097583,0.0366,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.076881,C11H14O5,225.076847,0.1506,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,225.113241,C12H18O4,225.113233,0.0373,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.092501,C11H16O5,227.092497,0.0182,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,227.128911,C12H20O4,227.128883,0.1261,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.050642,C13H10O4,229.050632,0.0405,[M-H]-
HR-4,229.071752,C10H14O6,229.071762,-0.044,[M-H]-
HR-4,229.071752,C10H14O6,229.071762,-0.044,[M-H]-
HR-4,229.071752,C10H14O6,229.071762,-0.044,[M-H]-
HR-4,229.071752,C10H14O6,229.071762,-0.044,[M-H]-
HR-4,229.071752,C10H14O6,229.071762,-0.044,[M-H]-
HR-4,229.087002,C14H14O3,229.087018,-0.0708,[M-H]-
HR-4,229.087002,C14H14O3,229.087018,-0.0708,[M-H]-
HR-4,229.087002,C14H14O3,229.087018,-0.0708,[M-H]-
HR-4,229.108122,C11H18O5,229.108147,-0.1117,[M-H]-
HR-4,229.108122,C11H18O5,229.108147,-0.1117,[M-H]-
HR-4,229.108122,C11H18O5,229.108147,-0.1117,[M-H]-
HR-4,229.108122,C11H18O5,229.108147,-0.1117,[M-H]-
HR-4,229.108122,C11H18O5,229.108147,-0.1117,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,231.102682,C14H16O3,231.102668,0.0609,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.045542,C12H10O5,233.045547,-0.02,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.081932,C13H14O4,233.081932,-0.0007,[M-H]-
HR-4,233.118292,C14H18O3,233.118318,-0.1101,[M-H]-
HR-4,233.118292,C14H18O3,233.118318,-0.1101,[M-H]-
HR-4,233.118292,C14H18O3,233.118318,-0.1101,[M-H]-
HR-4,233.118292,C14H18O3,233.118318,-0.1101,[M-H]-
HR-4,233.118292,C14H18O3,233.118318,-0.1101,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.024793,C11H8O6,235.024812,-0.081,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.061213,C12H12O5,235.061197,0.0658,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.097583,C13H16O4,235.097583,-0.0002,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,235.133943,C14H20O3,235.133968,-0.1086,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.040493,C11H10O6,237.040462,0.1308,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.076853,C12H14O5,237.076847,0.0232,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,237.113203,C13H18O4,237.113233,-0.1265,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.056113,C11H12O6,239.056112,0.0042,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.092493,C12H16O5,239.092497,-0.0189,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,239.128883,C13H20O4,239.128883,-0.0001,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.071823,C11H14O6,241.071762,0.2527,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.108133,C12H18O5,241.108147,-0.0605,[M-H]-
HR-4,241.144493,C13H22O4,241.144533,-0.1663,[M-H]-
HR-4,241.144493,C13H22O4,241.144533,-0.1663,[M-H]-
HR-4,241.144493,C13H22O4,241.144533,-0.1663,[M-H]-
HR-4,241.144493,C13H22O4,241.144533,-0.1663,[M-H]-
HR-4,241.144493,C13H22O4,241.144533,-0.1663,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.066293,C14H12O4,243.066282,0.0419,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.087403,C11H16O6,243.087412,-0.0378,[M-H]-
HR-4,243.102643,C15H16O3,243.102668,-0.1042,[M-H]-
HR-4,243.102643,C15H16O3,243.102668,-0.1042,[M-H]-
