Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
SRFA2 21 T,374.08797,C18H17NO8,374.08814,0.4546,
SRFA2 21 T,374.12435,C19H21NO7,374.124526,0.4693,
SRFA2 21 T,374.13694,C19H25N3OS2,374.136627,-0.8356,
SRFA2 21 T,374.99921,C16H8O11,374.999385,0.4657,
SRFA2 21 T,375.01447,C20H8O8,375.014641,0.4554,
SRFA2 21 T,375.01783,C17H12O8S,375.018012,0.4842,
SRFA2 21 T,375.0356,C17H12O10,375.03577,0.4537,
SRFA2 21 T,375.03897,C14H16O10S,375.039141,0.4559,
SRFA2 21 T,375.04682,C16H12N2O9,375.047004,0.4894,
SRFA2 21 T,375.05085,C21H12O7,375.051026,0.47,
SRFA2 21 T,375.05379,C10H20N2O9S2,375.053745,-0.1195,
SRFA2 21 T,375.05673,C14H16O12,375.0569,0.452,
SRFA2 21 T,375.07198,C18H16O9,375.072156,0.4683,
SRFA2 21 T,375.07537,C15H20O9S,375.075526,0.4172,
SRFA2 21 T,375.08322,C17H16N2O8,375.083389,0.4507,
SRFA2 21 T,375.08724,C22H16O6,375.087412,0.458,
SRFA2 21 T,375.09018,C11H24N2O8S2,375.090131,-0.1315,
SRFA2 21 T,375.09311,C15H20O11,375.093285,0.4666,
SRFA2 21 T,375.10837,C19H20O8,375.108541,0.4563,
SRFA2 21 T,375.11174,C16H24O8S,375.111912,0.4585,
SRFA2 21 T,375.1196,C18H20N2O7,375.119775,-0.4653,
SRFA2 21 T,375.12363,C23H20O5,375.123797,0.446,
SRFA2 21 T,375.12949,C16H24O10,375.129671,0.4813,
SRFA2 21 T,375.14475,C20H24O7,375.144927,0.4709,
SRFA2 21 T,375.16585,C17H28O9,375.166056,0.5492,
SRFA2 21 T,375.18114,C21H28O6,375.181312,0.4589,
SRFA2 21 T,375.21751,C22H32O5,375.217698,0.5002,
SRFA2 21 T,376.03083,C16H11NO10,376.031019,0.503,
SRFA2 21 T,376.0461,C20H11NO7,376.046275,0.4661,
SRFA2 21 T,376.06723,C17H15NO9,376.067405,0.4644,
SRFA2 21 T,376.08247,C21H15NO6,376.082661,0.5072,
SRFA2 21 T,376.10361,C18H19NO8,376.10379,0.479,
SRFA2 21 T,376.14001,C19H23NO7,376.140176,0.4404,
SRFA2 21 T,376.15254,C19H27N3OS2,376.152277,-0.698,
SRFA2 21 T,376.99374,C19H6O9,376.993905,0.4386,
SRFA2 21 T,377.01486,C16H10O11,377.015035,0.4634,
SRFA2 21 T,377.03011,C20H10O8,377.030291,0.4797,
SRFA2 21 T,377.05124,C17H14O10,377.05142,0.478,
SRFA2 21 T,377.06249,C16H14N2O9,377.062654,0.4339,
SRFA2 21 T,377.0665,C21H14O7,377.066676,0.4677,
SRFA2 21 T,377.06943,C10H22N2O9S2,377.069395,-0.0922,
SRFA2 21 T,377.07239,C14H18O12,377.07255,0.4232,
SRFA2 21 T,377.08763,C18H18O9,377.087806,0.466,
SRFA2 21 T,377.09102,C15H22O9S,377.091177,0.4151,
SRFA2 21 T,377.09885,C17H18N2O8,377.099039,-0.5015,
SRFA2 21 T,377.10289,C22H18O6,377.103062,0.4557,
SRFA2 21 T,377.12402,C19H22O8,377.124191,0.454,
SRFA2 21 T,377.13928,C23H22O5,377.139447,0.4438,
SRFA2 21 T,377.1604,C20H26O7,377.160577,0.4686,
SRFA2 21 T,377.17568,C24H26O4,377.175833,0.4053,
SRFA2 21 T,377.19679,C21H30O6,377.196962,0.4566,
SRFA2 21 T,377.23318,C22H34O5,377.233348,0.4447,
SRFA2 21 T,378.02535,C19H9NO8,378.02554,0.5021,
SRFA2 21 T,378.0465,C16H13NO10,378.046669,0.4475,
SRFA2 21 T,378.06174,C20H13NO7,378.061925,0.4902,
SRFA2 21 T,378.08289,C17H17NO9,378.083055,0.4356,
SRFA2 21 T,378.09812,C21H17NO6,378.098311,0.5047,
SRFA2 21 T,378.11926,C18H21NO8,378.11944,0.4766,
SRFA2 21 T,378.15564,C19H25NO7,378.155826,0.4911,
SRFA2 21 T,378.9941,C15H8O12,378.994299,0.5258,
SRFA2 21 T,379.00938,C19H8O9,379.009555,0.4628,
SRFA2 21 T,379.01277,C16H12O9S,379.012926,0.4122,
SRFA2 21 T,379.03051,C16H12O11,379.030685,0.4611,
SRFA2 21 T,379.04577,C20H12O8,379.045941,0.4509,
SRFA2 21 T,379.04911,C17H16O8S,379.049312,0.5322,
SRFA2 21 T,379.06689,C17H16O10,379.06707,0.4756,
SRFA2 21 T,379.07813,C16H16N2O9,379.078304,0.4581,
SRFA2 21 T,379.08215,C21H16O7,379.082326,0.4654,
SRFA2 21 T,379.08507,C10H24N2O9S2,379.085045,-0.0651,
SRFA2 21 T,379.08554,C18H20O7S,379.085697,0.4148,
SRFA2 21 T,379.10328,C18H20O9,379.103456,0.4637,
SRFA2 21 T,379.11451,C17H20N2O8,379.114689,0.4726,
SRFA2 21 T,379.11853,C22H20O6,379.118712,0.4799,
SRFA2 21 T,379.13966,C19H24O8,379.139841,0.4782,
SRFA2 21 T,379.15492,C23H24O5,379.155097,0.468,
SRFA2 21 T,379.17605,C20H28O7,379.176227,0.4663,
SRFA2 21 T,379.19131,C24H28O4,379.191483,0.4561,
SRFA2 21 T,379.21245,C21H32O6,379.212612,0.428,
SRFA2 21 T,380.04102,C19H11NO8,380.04119,0.447,
SRFA2 21 T,380.06214,C16H15NO10,380.062319,0.4716,
SRFA2 21 T,380.06885,C10H23NO10S2,380.069061,0.5549,
SRFA2 21 T,380.0774,C20H15NO7,380.077575,0.4615,
SRFA2 21 T,380.09853,C17H19NO9,380.098705,0.4598,
SRFA2 21 T,380.1138,C21H19NO6,380.113961,0.4233,
SRFA2 21 T,380.13492,C18H23NO8,380.13509,0.4479,
SRFA2 21 T,380.98863,C18H6O10,380.98882,0.4986,
SRFA2 21 T,381.00977,C15H10O12,381.009949,0.4707,
SRFA2 21 T,381.02503,C19H10O9,381.025205,0.4605,
SRFA2 21 T,381.0284,C16H14O9S,381.028576,0.4627,
SRFA2 21 T,381.04616,C16H14O11,381.046335,0.4588,
SRFA2 21 T,381.06141,C20H14O8,381.061591,0.4749,
SRFA2 21 T,381.06479,C17H18O8S,381.064962,0.4508,
SRFA2 21 T,381.08255,C17H18O10,381.08272,0.447,
SRFA2 21 T,381.0978,C21H18O7,381.097976,0.4631,
SRFA2 21 T,381.10121,C18H22O7S,381.101347,0.3603,
SRFA2 21 T,381.11893,C18H22O9,381.119106,0.4614,
SRFA2 21 T,381.13418,C22H22O6,381.134362,0.4775,
SRFA2 21 T,381.15531,C19H26O8,381.155491,0.4758,
SRFA2 21 T,381.17056,C23H26O5,381.170747,0.4919,
SRFA2 21 T,381.1917,C20H30O7,381.191877,0.464,
SRFA2 21 T,381.20696,C24H30O4,381.207133,0.4538,
SRFA2 21 T,382.02027,C18H9NO9,382.020454,0.4828,
SRFA2 21 T,382.05667,C19H13NO8,382.05684,0.4448,
SRFA2 21 T,382.0778,C16H17NO10,382.077969,0.4432,
SRFA2 21 T,382.09305,C20H17NO7,382.093225,0.4592,
SRFA2 21 T,382.11416,C17H21NO9,382.114355,0.5099,
SRFA2 21 T,382.12946,C21H21NO6,382.129611,0.395,
SRFA2 21 T,382.15056,C18H25NO8,382.15074,0.4719,
SRFA2 21 T,383.0043,C18H8O10,383.00447,0.4439,
SRFA2 21 T,383.02247,C11H16N2O9S2,383.022445,-0.0651,
SRFA2 21 T,383.02543,C15H12O12,383.025599,0.4423,
SRFA2 21 T,383.04068,C19H12O9,383.040856,0.4583,
SRFA2 21 T,383.04405,C16H16O9S,383.044226,0.4604,
SRFA2 21 T,383.05886,C12H20N2O8S2,383.058831,-0.0769,
SRFA2 21 T,383.06181,C16H16O11,383.061985,0.4566,
SRFA2 21 T,383.07706,C20H16O8,383.077241,0.4726,
SRFA2 21 T,383.08043,C17H20O8S,383.080612,0.4747,
SRFA2 21 T,383.09819,C17H20O10,383.09837,0.4709,
SRFA2 21 T,383.11345,C21H20O7,383.113627,0.4608,
SRFA2 21 T,383.13458,C18H24O9,383.134756,0.4592,
SRFA2 21 T,383.14984,C22H24O6,383.150012,0.449,
SRFA2 21 T,383.17096,C19H28O8,383.171141,0.4735,
SRFA2 21 T,383.18622,C23H28O5,383.186398,0.4634,
SRFA2 21 T,383.20735,C20H32O7,383.207527,0.4617,
SRFA2 21 T,383.22261,C24H32O4,383.222783,0.4516,
SRFA2 21 T,384.03592,C18H11NO9,384.036105,0.4804,
SRFA2 21 T,384.07231,C19H15NO8,384.07249,0.4687,
SRFA2 21 T,384.09344,C16H19NO10,384.093619,0.467,
SRFA2 21 T,384.1087,C20H19NO7,384.108876,0.4569,
SRFA2 21 T,384.12126,C20H23N3OS2,384.120977,-0.736,
SRFA2 21 T,384.12982,C17H23NO9,384.130005,0.4813,
SRFA2 21 T,384.9836,C17H6O11,384.983735,0.3496,
SRFA2 21 T,385.01994,C18H10O10,385.02012,0.4677,
SRFA2 21 T,385.02333,C15H14O10S,385.023491,0.4179,
SRFA2 21 T,385.03813,C11H18N2O9S2,385.038095,-0.0906,
SRFA2 21 T,385.04107,C15H14O12,385.041249,0.4661,
SRFA2 21 T,385.05633,C19H14O9,385.056506,0.456,
SRFA2 21 T,385.0597,C16H18O9S,385.059876,0.4581,
SRFA2 21 T,385.06756,C18H14N2O8,385.067739,0.4648,
SRFA2 21 T,385.07451,C12H22N2O8S2,385.074481,-0.0763,
SRFA2 21 T,385.07746,C16H18O11,385.077635,0.4544,
SRFA2 21 T,385.09271,C20H18O8,385.092891,0.4703,
SRFA2 21 T,385.09611,C17H22O8S,385.096262,0.3945,
SRFA2 21 T,385.10393,C19H18N2O7,385.104124,0.505,
SRFA2 21 T,385.11384,C17H22O10,385.11402,0.4686,
SRFA2 21 T,385.1291,C21H22O7,385.129277,0.4586,
SRFA2 21 T,385.15023,C18H26O9,385.150406,0.4569,
SRFA2 21 T,385.16549,C22H26O6,385.165662,0.4469,
SRFA2 21 T,385.18661,C19H30O8,385.186791,0.4712,
SRFA2 21 T,385.20187,C23H30O5,385.202048,0.4611,
SRFA2 21 T,386.01521,C17H9NO10,386.015369,0.4121,
SRFA2 21 T,386.05158,C18H13NO9,386.051755,0.4522,
SRFA2 21 T,386.08796,C19H17NO8,386.08814,0.4664,
SRFA2 21 T,386.10909,C16H21NO10,386.109269,0.4648,
SRFA2 21 T,386.12436,C20H21NO7,386.124526,0.4288,
SRFA2 21 T,386.13696,C20H25N3OS2,386.136627,-0.8614,
SRFA2 21 T,386.99921,C17H8O11,386.999385,0.4513,
SRFA2 21 T,387.01448,C21H8O8,387.014641,0.4154,
SRFA2 21 T,387.01741,C10H16N2O10S2,387.01736,-0.13,
SRFA2 21 T,387.03559,C18H12O10,387.03577,0.4655,
SRFA2 21 T,387.03897,C15H16O10S,387.039141,0.4417,
SRFA2 21 T,387.05085,C22H12O7,387.051026,0.4555,
SRFA2 21 T,387.05378,C11H20N2O9S2,387.053745,-0.09,
SRFA2 21 T,387.05672,C15H16O12,387.0569,0.4638,
SRFA2 21 T,387.07198,C19H16O9,387.072156,0.4538,
SRFA2 21 T,387.07536,C16H20O9S,387.075526,0.4301,
SRFA2 21 T,387.08323,C18H16N2O8,387.083389,0.4109,
SRFA2 21 T,387.08724,C23H16O6,387.087412,0.4438,
SRFA2 21 T,387.09021,C12H24N2O8S2,387.090131,-0.2049,
SRFA2 21 T,387.09311,C16H20O11,387.093285,0.4522,
SRFA2 21 T,387.10836,C20H20O8,387.108541,0.468,
SRFA2 21 T,387.11174,C17H24O8S,387.111912,0.4443,
SRFA2 21 T,387.11959,C19H20N2O7,387.119775,0.4767,
SRFA2 21 T,387.12362,C24H20O5,387.123797,0.458,
SRFA2 21 T,387.12949,C17H24O10,387.129671,0.4664,
SRFA2 21 T,387.14475,C21H24O7,387.144927,0.4563,
SRFA2 21 T,387.16003,C25H24O4,387.160183,0.3947,
SRFA2 21 T,387.16588,C18H28O9,387.166056,0.4547,
SRFA2 21 T,387.18114,C22H28O6,387.181312,0.4447,
SRFA2 21 T,387.21751,C23H32O5,387.217698,0.4847,
SRFA2 21 T,388.03085,C17H11NO10,388.031019,0.4359,
SRFA2 21 T,388.04611,C21H11NO7,388.046275,0.4259,
SRFA2 21 T,388.06722,C18H15NO9,388.067405,0.4758,
SRFA2 21 T,388.08249,C22H15NO6,388.082661,0.44,
SRFA2 21 T,388.10362,C19H19NO8,388.10379,0.4384,
SRFA2 21 T,388.14,C20H23NO7,388.140176,0.4525,
SRFA2 21 T,388.15255,C20H27N3OS2,388.152277,-0.7022,
SRFA2 21 T,388.99373,C20H6O9,388.993905,0.4508,
SRFA2 21 T,389.01485,C17H10O11,389.015035,0.4748,
SRFA2 21 T,389.03011,C21H10O8,389.030291,0.4649,
SRFA2 21 T,389.03304,C10H18N2O10S2,389.03301,-0.0778,
SRFA2 21 T,389.03346,C18H14O8S,389.033662,0.5184,
SRFA2 21 T,389.036,C14H14O13,389.036164,0.4218,
SRFA2 21 T,389.05124,C18H14O10,389.05142,0.4632,
SRFA2 21 T,389.05459,C15H18O10S,389.054791,0.5167,
SRFA2 21 T,389.06247,C17H14N2O9,389.062654,0.4719,
SRFA2 21 T,389.0665,C22H14O7,389.066676,0.4533,
SRFA2 21 T,389.06943,C11H22N2O9S2,389.069395,-0.0893,
SRFA2 21 T,389.07238,C15H18O12,389.07255,0.4359,
SRFA2 21 T,389.08762,C19H18O9,389.087806,0.4773,
SRFA2 21 T,389.091,C16H22O9S,389.091177,0.4537,
SRFA2 21 T,389.09886,C18H18N2O8,389.099039,0.4603,
SRFA2 21 T,389.10288,C23H18O6,389.103062,0.4674,
SRFA2 21 T,389.10582,C12H26N2O8S2,389.105781,-0.1009,
SRFA2 21 T,389.10876,C16H22O11,389.108935,0.45,
SRFA2 21 T,389.12401,C20H22O8,389.124191,0.4657,
SRFA2 21 T,389.12738,C17H26O8S,389.127562,0.4678,
SRFA2 21 T,389.13525,C19H22N2O7,389.135425,0.4487,
SRFA2 21 T,389.13927,C24H22O5,389.139447,0.4558,
SRFA2 21 T,389.14515,C17H26O10,389.145321,0.4384,
SRFA2 21 T,389.1604,C21H26O7,389.160577,0.4541,
SRFA2 21 T,389.18151,C18H30O9,389.181706,0.5039,
SRFA2 21 T,389.19679,C22H30O6,389.196962,0.4426,
SRFA2 21 T,389.23316,C23H34O5,389.233348,0.4824,
SRFA2 21 T,390.01016,C16H9NO11,390.010284,0.3171,
SRFA2 21 T,390.02538,C20H9NO8,390.02554,0.4098,
SRFA2 21 T,390.04649,C17H13NO10,390.046669,0.4594,
SRFA2 21 T,390.06175,C21H13NO7,390.061925,0.4495,
SRFA2 21 T,390.08288,C18H17NO9,390.083055,0.4478,
SRFA2 21 T,390.09812,C22H17NO6,390.098311,0.4892,
SRFA2 21 T,390.11926,C19H21NO8,390.11944,0.4619,
SRFA2 21 T,390.15565,C20H25NO7,390.155826,0.4504,
SRFA2 21 T,390.16821,C20H29N3OS2,390.167927,-0.7241,
SRFA2 21 T,390.99411,C16H8O12,390.994299,0.4841,
SRFA2 21 T,391.00938,C20H8O9,391.009555,0.4486,
SRFA2 21 T,391.01273,C17H12O9S,391.012926,0.5018,
SRFA2 21 T,391.03051,C17H12O11,391.030685,0.447,
SRFA2 21 T,391.04576,C21H12O8,391.045941,0.4626,
SRFA2 21 T,391.04869,C10H20N2O10S2,391.04866,0.0772,
SRFA2 21 T,391.06689,C18H16O10,391.06707,0.461,
SRFA2 21 T,391.07028,C15H20O10S,391.070441,0.4119,
SRFA2 21 T,391.07812,C17H16N2O9,391.078304,0.4697,
SRFA2 21 T,391.08214,C22H16O7,391.082326,0.4767,
SRFA2 21 T,391.08507,C11H24N2O9S2,391.085045,-0.0631,
SRFA2 21 T,391.08801,C15H20O12,391.0882,0.4849,
SRFA2 21 T,391.10328,C19H20O9,391.103456,0.4495,
SRFA2 21 T,391.10665,C16H24O9S,391.106827,0.4516,
SRFA2 21 T,391.11451,C18H20N2O8,391.114689,0.4581,
SRFA2 21 T,391.11853,C23H20O6,391.118712,0.4651,
SRFA2 21 T,391.12439,C16H24O11,391.124585,0.499,
SRFA2 21 T,391.13966,C20H24O8,391.139841,0.4635,
SRFA2 21 T,391.15492,C24H24O5,391.155097,0.4536,
SRFA2 21 T,391.17605,C21H28O7,391.176227,0.452,
SRFA2 21 T,391.19134,C25H28O4,391.191483,0.3654,
SRFA2 21 T,391.21243,C22H32O6,391.212612,0.466,
SRFA2 21 T,392.02573,C16H11NO11,392.025934,0.5197,
SRFA2 21 T,392.04101,C20H11NO8,392.04119,0.4588,
SRFA2 21 T,392.06215,C17H15NO10,392.062319,0.4317,
SRFA2 21 T,392.0774,C21H15NO7,392.077575,0.4473,
SRFA2 21 T,392.09852,C18H19NO9,392.098705,-0.4712,
SRFA2 21 T,392.11375,C22H19NO6,392.113961,0.5378,
SRFA2 21 T,392.13491,C19H23NO8,392.13509,0.4597,
SRFA2 21 T,392.17131,C20H27NO7,392.171476,0.4227,
SRFA2 21 T,392.98864,C19H6O10,392.98882,0.4579,
SRFA2 21 T,392.99203,C16H10O10S,392.992191,0.4091,
SRFA2 21 T,393.00977,C16H10O12,393.009949,0.4563,
SRFA2 21 T,393.02502,C20H10O9,393.025205,0.4719,
SRFA2 21 T,393.02839,C17H14O9S,393.028576,0.474,
SRFA2 21 T,393.04616,C17H14O11,393.046335,0.4448,
SRFA2 21 T,393.05737,C16H14N2O10,393.057568,-0.5043,
SRFA2 21 T,393.06141,C21H14O8,393.061591,0.4604,
SRFA2 21 T,393.06434,C10H22N2O10S2,393.06431,-0.0767,
SRFA2 21 T,393.06476,C18H18O8S,393.064962,0.5134,
SRFA2 21 T,393.08254,C18H18O10,393.08272,0.4588,
SRFA2 21 T,393.09376,C17H18N2O9,393.093954,-0.4928,
SRFA2 21 T,393.0978,C22H18O7,393.097976,0.4489,
SRFA2 21 T,393.10073,C11H26N2O9S2,393.100695,-0.0881,
SRFA2 21 T,393.10115,C19H22O7S,393.101347,0.5019,
SRFA2 21 T,393.11892,C19H22O9,393.119106,0.4728,
SRFA2 21 T,393.13017,C18H22N2O8,393.130339,0.4305,
SRFA2 21 T,393.13418,C23H22O6,393.134362,0.4629,
SRFA2 21 T,393.15531,C20H26O8,393.155491,0.4613,
SRFA2 21 T,393.17057,C24H26O5,393.170747,0.4514,
SRFA2 21 T,393.19169,C21H30O7,393.191877,0.4753,
SRFA2 21 T,393.20695,C25H30O4,393.207133,0.4654,
SRFA2 21 T,393.22808,C22H34O6,393.228262,0.4638,
SRFA2 21 T,394.02027,C19H9NO9,394.020454,0.4681,
SRFA2 21 T,394.0414,C16H13NO11,394.041584,0.4665,
SRFA2 21 T,394.05667,C20H13NO8,394.05684,0.4313,
SRFA2 21 T,394.07779,C17H17NO10,394.077969,-0.455,
SRFA2 21 T,394.08449,C11H25NO10S2,394.084711,0.5607,
SRFA2 21 T,394.09304,C21H17NO7,394.093225,0.4706,
SRFA2 21 T,394.11417,C18H21NO9,394.114355,0.469,
SRFA2 21 T,394.12944,C22H21NO6,394.129611,0.4338,
SRFA2 21 T,394.15054,C19H25NO8,394.15074,0.5083,
SRFA2 21 T,395.00429,C19H8O10,395.00447,0.4558,
SRFA2 21 T,395.00767,C16H12O10S,395.007841,0.4325,
SRFA2 21 T,395.02249,C12H16N2O9S2,395.022445,-0.1138,
SRFA2 21 T,395.02542,C16H12O12,395.025599,0.4541,
SRFA2 21 T,395.04067,C20H12O9,395.040856,0.4697,
SRFA2 21 T,395.04405,C17H16O9S,395.044226,0.4464,
SRFA2 21 T,395.0618,C17H16O11,395.061985,0.468,
SRFA2 21 T,395.07304,C16H16N2O10,395.073218,0.4513,
SRFA2 21 T,395.07706,C21H16O8,395.077241,0.4582,
SRFA2 21 T,395.08042,C18H20O8S,395.080612,0.4856,
SRFA2 21 T,395.09819,C18H20O10,395.09837,0.4566,
SRFA2 21 T,395.09875,C18H20O10,395.09837,0.9607,
SRFA2 21 T,395.11344,C22H20O7,395.113627,0.4721,
SRFA2 21 T,395.11681,C19H24O7S,395.116997,0.4742,
SRFA2 21 T,395.13458,C19H24O9,395.134756,0.4452,
SRFA2 21 T,395.14983,C23H24O6,395.150012,0.4607,
SRFA2 21 T,395.17096,C20H28O8,395.171141,0.4591,
SRFA2 21 T,395.18622,C24H28O5,395.186398,0.4493,
SRFA2 21 T,395.20735,C21H32O7,395.207527,0.4477,
SRFA2 21 T,395.22259,C25H32O4,395.222783,0.4885,
SRFA2 21 T,396.03592,C19H11NO9,396.036105,0.4659,
SRFA2 21 T,396.05706,C16H15NO11,396.057234,0.439,
SRFA2 21 T,396.07231,C20H15NO8,396.07249,0.4545,
SRFA2 21 T,396.09343,C17H19NO10,396.093619,0.4781,
SRFA2 21 T,396.1087,C21H19NO7,396.108876,0.4431,
SRFA2 21 T,396.12983,C18H23NO9,396.130005,0.4415,
SRFA2 21 T,396.14508,C22H23NO6,396.145261,0.457,
SRFA2 21 T,396.16622,C19H27NO8,396.16639,0.4301,
SRFA2 21 T,396.98355,C18H6O11,396.983735,0.465,
SRFA2 21 T,397.00468,C15H10O13,397.004864,0.4634,
SRFA2 21 T,397.01994,C19H10O10,397.02012,0.4536,
SRFA2 21 T,397.0233,C16H14O10S,397.023491,0.4808,
SRFA2 21 T,397.03813,C12H18N2O9S2,397.038095,-0.0879,
SRFA2 21 T,397.04106,C16H14O12,397.041249,0.4772,
SRFA2 21 T,397.05632,C20H14O9,397.056506,0.4674,
SRFA2 21 T,397.05969,C17H18O9S,397.059876,-0.4695,
SRFA2 21 T,397.06755,C19H14N2O8,397.067739,0.476,
SRFA2 21 T,397.07453,C13H22N2O8S2,397.074481,-0.1244,
SRFA2 21 T,397.07745,C17H18O11,397.077635,-0.4658,
SRFA2 21 T,397.09271,C21H18O8,397.092891,0.4561,
SRFA2 21 T,397.09608,C18H22O8S,397.096262,-0.4581,
SRFA2 21 T,397.11384,C18H22O10,397.11402,0.4545,
SRFA2 21 T,397.1291,C22H22O7,397.129277,0.4447,
SRFA2 21 T,397.15022,C19H26O9,397.150406,0.4683,
SRFA2 21 T,397.16548,C23H26O6,397.165662,0.4585,
SRFA2 21 T,397.18661,C20H30O8,397.186791,0.4569,
SRFA2 21 T,397.20187,C24H30O5,397.202048,0.4472,
SRFA2 21 T,397.22298,C21H34O7,397.223177,0.4959,
SRFA2 21 T,397.23826,C25H34O4,397.238433,0.4358,
SRFA2 21 T,398.01517,C18H9NO10,398.015369,0.5001,
SRFA2 21 T,398.05157,C19H13NO9,398.051755,0.4637,
SRFA2 21 T,398.07271,C16H17NO11,398.072884,-0.437,
SRFA2 21 T,398.08796,C20H17NO8,398.08814,0.4524,
SRFA2 21 T,398.10908,C17H21NO10,398.109269,0.4759,
SRFA2 21 T,398.12434,C21H21NO7,398.124526,0.4661,
SRFA2 21 T,398.1369,C21H25N3OS2,398.136627,-0.6848,
SRFA2 21 T,398.14548,C18H25NO9,398.145655,0.4394,
SRFA2 21 T,398.16069,C22H25NO6,398.160911,0.5553,
SRFA2 21 T,398.9992,C18H8O11,398.999385,0.4628,
SRFA2 21 T,399.00259,C15H12O11S,399.002755,-0.4147,
SRFA2 21 T,399.01739,C11H16N2O10S2,399.01736,-0.076,
SRFA2 21 T,399.02033,C15H12O13,399.020514,-0.4612,
SRFA2 21 T,399.03559,C19H12O10,399.03577,0.4515,
SRFA2 21 T,399.03896,C16H16O10S,399.039141,-0.4535,
SRFA2 21 T,399.04685,C18H12N2O9,399.047004,0.3848,
SRFA2 21 T,399.05378,C12H20N2O9S2,399.053745,-0.0873,
SRFA2 21 T,399.05671,C16H16O12,399.0569,-0.4749,
SRFA2 21 T,399.07197,C20H16O9,399.072156,0.4652,
SRFA2 21 T,399.07535,C17H20O9S,399.075526,0.4422,
SRFA2 21 T,399.0832,C19H16N2O8,399.083389,0.4737,
SRFA2 21 T,399.09014,C13H24N2O8S2,399.090131,-0.0233,
SRFA2 21 T,399.0931,C17H20O11,399.093285,0.4636,
SRFA2 21 T,399.10836,C21H20O8,399.108541,0.4539,
SRFA2 21 T,399.11173,C18H24O8S,399.111912,0.456,
SRFA2 21 T,399.11959,C20H20N2O7,399.119775,0.4624,
SRFA2 21 T,399.12948,C18H24O10,399.129671,0.4774,
SRFA2 21 T,399.14474,C22H24O7,399.144927,0.4677,
SRFA2 21 T,399.16587,C19H28O9,399.166056,0.4661,
SRFA2 21 T,399.18113,C23H28O6,399.181312,0.4564,
SRFA2 21 T,399.20225,C20H32O8,399.202442,0.4798,
SRFA2 21 T,399.21751,C24H32O5,399.217698,0.4701,
SRFA2 21 T,400.03084,C18H11NO10,400.031019,0.4478,
SRFA2 21 T,400.06721,C19H15NO9,400.067405,0.4865,
SRFA2 21 T,400.08835,C16H19NO11,400.088534,0.4599,
SRFA2 21 T,400.1036,C20H19NO8,400.10379,0.4752,
SRFA2 21 T,400.12473,C17H23NO10,400.12492,0.4736,
SRFA2 21 T,400.13998,C21H23NO7,400.140176,0.4889,
SRFA2 21 T,400.15257,C21H27N3OS2,400.152277,-0.7311,
SRFA2 21 T,401.01485,C18H10O11,401.015035,0.4606,
SRFA2 21 T,401.01822,C15H14O11S,401.018406,0.4626,
SRFA2 21 T,401.03011,C22H10O8,401.030291,0.451,
SRFA2 21 T,401.03305,C11H18N2O10S2,401.03301,-0.1004,
SRFA2 21 T,401.03598,C15H14O13,401.036164,0.459,
SRFA2 21 T,401.05123,C19H14O10,401.05142,0.4743,
SRFA2 21 T,401.05462,C16H18O10S,401.054791,0.4265,
SRFA2 21 T,401.06247,C18H14N2O9,401.062654,0.4578,
SRFA2 21 T,401.06649,C23H14O7,401.066676,0.4646,
SRFA2 21 T,401.06942,C12H22N2O9S2,401.069395,-0.0617,
SRFA2 21 T,401.07236,C16H18O12,401.07255,0.4727,
SRFA2 21 T,401.08762,C20H18O9,401.087806,0.4631,
SRFA2 21 T,401.09099,C17H22O9S,401.091177,0.4651,
SRFA2 21 T,401.09886,C19H18N2O8,401.099039,0.4466,
SRFA2 21 T,401.10288,C24H18O6,401.103062,0.4534,
SRFA2 21 T,401.10584,C13H26N2O8S2,401.105781,-0.1477,
SRFA2 21 T,401.10875,C17H22O11,401.108935,0.4615,
SRFA2 21 T,401.12401,C21H22O8,401.124191,0.4518,
SRFA2 21 T,401.1274,C18H26O8S,401.127562,0.404,
SRFA2 21 T,401.13525,C20H22N2O7,401.135425,0.4353,
SRFA2 21 T,401.13927,C25H22O5,401.139447,0.4422,
SRFA2 21 T,401.14514,C18H26O10,401.145321,0.4502,
SRFA2 21 T,401.16039,C22H26O7,401.160577,0.4655,
SRFA2 21 T,401.17567,C26H26O4,401.175833,0.406,
SRFA2 21 T,401.18152,C19H30O9,401.181706,0.4639,
SRFA2 21 T,401.19678,C23H30O6,401.196962,0.4542,
SRFA2 21 T,401.23317,C24H34O5,401.233348,0.443,
SRFA2 21 T,402.01004,C17H9NO11,402.010284,0.6062,
SRFA2 21 T,402.02537,C21H9NO8,402.02554,0.4224,
SRFA2 21 T,402.04648,C18H13NO10,402.046669,0.4706,
SRFA2 21 T,402.06175,C22H13NO7,402.061925,0.4361,
SRFA2 21 T,402.08287,C19H17NO9,402.083055,0.4594,
SRFA2 21 T,402.09816,C23H17NO6,402.098311,0.3751,
SRFA2 21 T,402.11924,C20H21NO8,402.11944,0.4979,
SRFA2 21 T,402.15566,C21H25NO7,402.155826,0.4121,
SRFA2 21 T,402.16822,C21H29N3OS2,402.167927,-0.7273,
SRFA2 21 T,402.99412,C17H8O12,402.994299,0.4448,
SRFA2 21 T,403.00937,C21H8O9,403.009555,0.46,
SRFA2 21 T,403.0305,C18H12O11,403.030685,0.4585,
