Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-2 21 T,269.154701,C18H22O2,269.154703,-0.0096,[M-H]-
HR-2 21 T,269.175821,C15H26O4,269.175833,-0.0444,[M-H]-
HR-2 21 T,269.212221,C16H30O3,269.212218,0.0095,[M-H]-
HR-2 21 T,269.248601,C17H34O2,269.248604,-0.0109,[M-H]-
HR-2 21 T,270.040791,C14H9NO5,270.040796,-0.0178,[M-H]-
HR-2 21 T,270.077191,C15H13NO4,270.077181,0.0359,[M-H]-
HR-2 21 T,270.098321,C12H17NO6,270.098311,0.0382,[M-H]-
HR-2 21 T,270.113571,C16H17NO3,270.113567,0.0155,[M-H]-
HR-2 21 T,271.024811,C14H8O6,271.024812,-0.0005,[M-H]-
HR-2 21 T,271.028201,C11H12O6S,271.028182,0.0703,[M-H]-
HR-2 21 T,271.061191,C15H12O5,271.061197,-0.0208,[M-H]-
HR-2 21 T,271.064571,C12H16O5S,271.064568,0.0131,[M-H]-
HR-2 21 T,271.072431,C14H12N2O4,271.07243,0.0036,[M-H]-
HR-2 21 T,271.082321,C12H16O7,271.082326,-0.0184,[M-H]-
HR-2 21 T,271.097581,C16H16O4,271.097583,-0.0041,[M-H]-
HR-2 21 T,271.100951,C13H20O4S,271.100953,-0.0072,[M-H]-
HR-2 21 T,271.118711,C13H20O6,271.118712,-0.0018,[M-H]-
HR-2 21 T,271.133971,C17H20O3,271.133968,0.0125,[M-H]-
HR-2 21 T,271.155101,C14H24O5,271.155097,0.0148,[M-H]-
HR-2 21 T,271.170351,C18H24O2,271.170354,-0.0078,[M-H]-
HR-2 21 T,271.191481,C15H28O4,271.191483,-0.0055,[M-H]-
HR-2 21 T,272.056442,C14H11NO5,272.056446,-0.0159,[M-H]-
HR-2 21 T,272.092822,C15H15NO4,272.092832,-0.0361,[M-H]-
HR-2 21 T,272.129212,C16H19NO3,272.129217,-0.0195,[M-H]-
HR-2 21 T,273.022702,C14H10O4S,273.022703,-0.0039,[M-H]-
HR-2 21 T,273.040462,C14H10O6,273.040462,0.0015,[M-H]-
HR-2 21 T,273.043832,C11H14O6S,273.043832,-0.0015,[M-H]-
HR-2 21 T,273.076842,C15H14O5,273.076847,-0.0187,[M-H]-
HR-2 21 T,273.080212,C12H18O5S,273.080218,-0.0217,[M-H]-
HR-2 21 T,273.088082,C14H14N2O4,273.08808,0.0056,[M-H]-
HR-2 21 T,273.097972,C12H18O7,273.097976,-0.0163,[M-H]-
HR-2 21 T,273.113232,C16H18O4,273.113233,-0.0022,[M-H]-
HR-2 21 T,273.134362,C13H22O6,273.134362,0.0002,[M-H]-
HR-2 21 T,273.149622,C17H22O3,273.149618,0.0143,[M-H]-
HR-2 21 T,273.186002,C18H26O2,273.186004,-0.0058,[M-H]-
HR-2 21 T,274.035722,C13H9NO6,274.035711,0.0428,[M-H]-
HR-2 21 T,274.072082,C14H13NO5,274.072096,-0.0502,[M-H]-
HR-2 21 T,274.108482,C15H17NO4,274.108482,0.0027,[M-H]-
HR-2 21 T,274.144862,C16H21NO3,274.144867,-0.0173,[M-H]-
HR-2 21 T,275.019723,C13H8O7,275.019726,-0.0128,[M-H]-
HR-2 21 T,275.038353,C14H12O4S,275.038353,-0.0017,[M-H]-
HR-2 21 T,275.056113,C14H12O6,275.056112,0.0036,[M-H]-
HR-2 21 T,275.059483,C11H16O6S,275.059482,0.0006,[M-H]-
HR-2 21 T,275.067353,C13H12N2O5,275.067345,0.0276,[M-H]-
HR-2 21 T,275.092493,C15H16O5,275.092497,-0.0164,[M-H]-
HR-2 21 T,275.103723,C14H16N2O4,275.103731,-0.0287,[M-H]-
HR-2 21 T,275.128883,C16H20O4,275.128883,0.0,[M-H]-
HR-2 21 T,275.165273,C17H24O3,275.165268,0.0163,[M-H]-
HR-2 21 T,275.201653,C18H28O2,275.201654,-0.0036,[M-H]-
HR-2 21 T,276.051363,C13H11NO6,276.051361,0.0085,[M-H]-
HR-2 21 T,276.087733,C14H15NO5,276.087746,-0.0477,[M-H]-
HR-2 21 T,276.124133,C15H19NO4,276.124132,0.0049,[M-H]-
HR-2 21 T,277.035373,C13H10O7,277.035376,-0.0106,[M-H]-
HR-2 21 T,277.050633,C17H10O4,277.050632,0.0034,[M-H]-
HR-2 21 T,277.054023,C14H14O4S,277.054003,0.0727,[M-H]-
HR-2 21 T,277.071763,C14H14O6,277.071762,0.0057,[M-H]-
HR-2 21 T,277.075133,C11H18O6S,277.075133,0.0028,[M-H]-
HR-2 21 T,277.082993,C13H14N2O5,277.082995,-0.0065,[M-H]-
HR-2 21 T,277.087013,C18H14O3,277.087018,-0.0164,[M-H]-
HR-2 21 T,277.108143,C15H18O5,277.108147,-0.0141,[M-H]-
HR-2 21 T,277.123403,C19H18O2,277.123403,-0.0001,[M-H]-
HR-2 21 T,277.144533,C16H22O4,277.144533,0.0021,[M-H]-
HR-2 21 T,277.180913,C17H26O3,277.180918,-0.0177,[M-H]-
HR-2 21 T,277.217283,C18H30O2,277.217304,-0.0736,[M-H]-
HR-2 21 T,278.045894,C16H9NO4,278.045881,0.0443,[M-H]-
HR-2 21 T,278.067014,C13H13NO6,278.067011,0.0106,[M-H]-
HR-2 21 T,278.082264,C17H13NO3,278.082267,-0.0114,[M-H]-
HR-2 21 T,278.103394,C14H17NO5,278.103396,-0.0092,[M-H]-
HR-2 21 T,278.139784,C15H21NO4,278.139782,0.007,[M-H]-
HR-2 21 T,279.014634,C12H8O8,279.014641,-0.0244,[M-H]-
HR-2 21 T,279.029894,C16H8O5,279.029897,-0.0105,[M-H]-
HR-2 21 T,279.033264,C13H12O5S,279.033268,-0.0134,[M-H]-
HR-2 21 T,279.051024,C13H12O7,279.051026,-0.0082,[M-H]-
HR-2 21 T,279.066284,C17H12O4,279.066282,0.0056,[M-H]-
HR-2 21 T,279.087414,C14H16O6,279.087412,0.0079,[M-H]-
HR-2 21 T,279.098644,C13H16N2O5,279.098645,-0.0042,[M-H]-
HR-2 21 T,279.102664,C18H16O3,279.102668,-0.014,[M-H]-
HR-2 21 T,279.123794,C15H20O5,279.123797,-0.0118,[M-H]-
HR-2 21 T,279.139044,C19H20O2,279.139053,-0.0337,[M-H]-
HR-2 21 T,279.160174,C16H24O4,279.160183,-0.0315,[M-H]-
