Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-4 21 T,207.102671,C12H16O3,207.102668,0.0139,[M-H]-
HR-4 21 T,207.139051,C13H20O2,207.139053,-0.0126,[M-H]-
HR-4 21 T,209.045552,C10H10O5,209.045547,0.0227,[M-H]-
HR-4 21 T,209.060792,C14H10O2,209.060803,-0.0545,[M-H]-
HR-4 21 T,209.081932,C11H14O4,209.081932,-0.0036,[M-H]-
HR-4 21 T,209.118322,C12H18O3,209.118318,0.018,[M-H]-
HR-4 21 T,209.154712,C13H22O2,209.154703,0.0395,[M-H]-
HR-4 21 T,211.040073,C13H8O3,211.040068,0.0236,[M-H]-
HR-4 21 T,211.061193,C10H12O5,211.061197,-0.0208,[M-H]-
HR-4 21 T,211.076443,C14H12O2,211.076453,-0.0498,[M-H]-
HR-4 21 T,211.097573,C11H16O4,211.097583,-0.0468,[M-H]-
HR-4 21 T,211.133963,C12H20O3,211.133968,-0.0254,[M-H]-
HR-4 21 T,213.019334,C12H6O4,213.019332,0.0063,[M-H]-
HR-4 21 T,213.055714,C13H10O3,213.055718,-0.0195,[M-H]-
HR-4 21 T,213.076844,C10H14O5,213.076847,-0.0165,[M-H]-
HR-4 21 T,213.092104,C14H14O2,213.092103,0.0017,[M-H]-
HR-4 21 T,213.113234,C11H18O4,213.113233,0.0047,[M-H]-
HR-4 21 T,213.149614,C12H22O3,213.149618,-0.0211,[M-H]-
HR-4 21 T,213.186004,C13H26O2,213.186004,0.0001,[M-H]-
HR-4 21 T,215.034985,C12H8O4,215.034982,0.0103,[M-H]-
HR-4 21 T,215.071365,C13H12O3,215.071368,-0.0152,[M-H]-
HR-4 21 T,215.107755,C14H16O2,215.107753,0.0057,[M-H]-
HR-4 21 T,215.128885,C11H20O4,215.128883,0.0087,[M-H]-
HR-4 21 T,217.014245,C11H6O5,217.014247,-0.0066,[M-H]-
HR-4 21 T,217.050635,C12H10O4,217.050632,0.0142,[M-H]-
HR-4 21 T,217.087015,C13H14O3,217.087018,-0.0111,[M-H]-
HR-4 21 T,217.123405,C14H18O2,217.123403,0.0097,[M-H]-
HR-4 21 T,219.029886,C11H8O5,219.029897,-0.0482,[M-H]-
HR-4 21 T,219.066276,C12H12O4,219.066282,-0.0276,[M-H]-
HR-4 21 T,219.102666,C13H16O3,219.102668,-0.007,[M-H]-
HR-4 21 T,219.139046,C14H20O2,219.139053,-0.032,[M-H]-
HR-4 21 T,221.009157,C10H6O6,221.009161,-0.0189,[M-H]-
HR-4 21 T,221.045547,C11H10O5,221.045547,0.0015,[M-H]-
HR-4 21 T,221.060807,C15H10O2,221.060803,0.019,[M-H]-
HR-4 21 T,221.081927,C12H14O4,221.081932,-0.0234,[M-H]-
HR-4 21 T,221.118317,C13H18O3,221.118318,-0.003,[M-H]-
HR-4 21 T,221.154707,C14H22O2,221.154703,0.0174,[M-H]-
HR-4 21 T,223.024808,C10H8O6,223.024812,-0.0148,[M-H]-
HR-4 21 T,223.028368,C7H12O6S,223.028182,0.8334,[M-H]-
HR-4 21 T,223.040068,C14H8O3,223.040068,0.0025,[M-H]-
HR-4 21 T,223.061198,C11H12O5,223.061197,0.0054,[M-H]-
HR-4 21 T,223.076458,C15H12O2,223.076453,0.0227,[M-H]-
HR-4 21 T,223.097578,C12H16O4,223.097583,-0.0192,[M-H]-
HR-4 21 T,223.133968,C13H20O3,223.133968,0.001,[M-H]-
HR-4 21 T,223.170348,C14H24O2,223.170354,-0.0236,[M-H]-
HR-4 21 T,225.007619,C6H10O7S,225.007447,0.7655,[M-H]-
HR-4 21 T,225.040459,C10H10O6,225.040462,-0.0108,[M-H]-
HR-4 21 T,225.055719,C14H10O3,225.055718,0.0064,[M-H]-
HR-4 21 T,225.076839,C11H14O5,225.076847,-0.0352,[M-H]-
HR-4 21 T,225.092099,C15H14O2,225.092103,-0.018,[M-H]-
HR-4 21 T,225.113229,C12H18O4,225.113233,-0.0151,[M-H]-
HR-4 21 T,225.149619,C13H22O3,225.149618,0.0049,[M-H]-
HR-4 21 T,225.186009,C14H26O2,225.186004,0.0249,[M-H]-
HR-4 21 T,226.05096,C13H9NO3,226.050967,-0.0313,[M-H]-
HR-4 21 T,227.03498,C13H8O4,227.034982,-0.0096,[M-H]-
HR-4 21 T,227.05612,C10H12O6,227.056112,0.0372,[M-H]-
HR-4 21 T,227.07136,C14H12O3,227.071368,-0.0338,[M-H]-
HR-4 21 T,227.09249,C11H16O5,227.092497,-0.031,[M-H]-
HR-4 21 T,227.10775,C15H16O2,227.107753,-0.0139,[M-H]-
HR-4 21 T,227.12888,C12H20O4,227.128883,-0.0111,[M-H]-
HR-4 21 T,227.16527,C13H24O3,227.165268,0.0087,[M-H]-
HR-4 21 T,227.20165,C14H28O2,227.201654,-0.0154,[M-H]-
HR-4 21 T,229.014241,C12H6O5,229.014247,-0.0254,[M-H]-
HR-4 21 T,229.050631,C13H10O4,229.050632,-0.0057,[M-H]-
HR-4 21 T,229.071771,C10H14O6,229.071762,0.0407,[M-H]-
HR-4 21 T,229.087011,C14H14O3,229.087018,-0.0297,[M-H]-
HR-4 21 T,229.108141,C11H18O5,229.108147,-0.0269,[M-H]-
HR-4 21 T,229.123401,C15H18O2,229.123403,-0.01,[M-H]-
HR-4 21 T,229.144531,C12H22O4,229.144533,-0.0072,[M-H]-
HR-4 21 T,230.082262,C13H13NO3,230.082267,-0.023,[M-H]-
HR-4 21 T,231.029902,C12H8O5,231.029897,0.0219,[M-H]-
HR-4 21 T,231.066282,C13H12O4,231.066282,-0.0018,[M-H]-
HR-4 21 T,231.102662,C14H16O3,231.102668,-0.0256,[M-H]-
HR-4 21 T,231.123812,C11H20O5,231.123797,0.0637,[M-H]-
HR-4 21 T,231.139052,C15H20O2,231.139053,-0.0061,[M-H]-
HR-4 21 T,232.097912,C13H15NO3,232.097917,-0.019,[M-H]-
HR-4 21 T,233.009163,C11H6O6,233.009161,0.0062,[M-H]-
HR-4 21 T,233.045543,C12H10O5,233.045547,-0.0173,[M-H]-
HR-4 21 T,233.081933,C13H14O4,233.081932,0.002,[M-H]-
HR-4 21 T,233.118313,C14H18O3,233.118318,-0.0215,[M-H]-
HR-4 21 T,233.154703,C15H22O2,233.154703,-0.0022,[M-H]-
HR-4 21 T,235.024804,C11H8O6,235.024812,-0.0326,[M-H]-
HR-4 21 T,235.040074,C15H8O3,235.040068,0.0265,[M-H]-
HR-4 21 T,235.061204,C12H12O5,235.061197,0.0292,[M-H]-
HR-4 21 T,235.076454,C16H12O2,235.076453,0.0031,[M-H]-
HR-4 21 T,235.097584,C13H16O4,235.097583,0.0058,[M-H]-
HR-4 21 T,235.133964,C14H20O3,235.133968,-0.0175,[M-H]-
HR-4 21 T,235.170354,C15H24O2,235.170354,0.0017,[M-H]-
HR-4 21 T,236.092834,C12H15NO4,236.092832,0.0122,[M-H]-
HR-4 21 T,237.040465,C11H10O6,237.040462,0.0137,[M-H]-
HR-4 21 T,237.055715,C15H10O3,237.055718,-0.0121,[M-H]-
HR-4 21 T,237.076845,C12H14O5,237.076847,-0.0094,[M-H]-
HR-4 21 T,237.092105,C16H14O2,237.092103,0.0069,[M-H]-
HR-4 21 T,237.113225,C13H18O4,237.113233,-0.0326,[M-H]-
HR-4 21 T,237.149615,C14H22O3,237.149618,-0.0135,[M-H]-
HR-4 21 T,239.034976,C14H8O4,239.034982,-0.0271,[M-H]-
HR-4 21 T,239.056116,C11H12O6,239.056112,0.0174,[M-H]-
HR-4 21 T,239.059656,C8H16O6S,239.059482,0.7251,[M-H]-
HR-4 21 T,239.071366,C15H12O3,239.071368,-0.0082,[M-H]-
HR-4 21 T,239.092506,C12H16O5,239.092497,0.0363,[M-H]-
HR-4 21 T,239.107746,C16H16O2,239.107753,-0.0311,[M-H]-
HR-4 21 T,239.128886,C13H20O4,239.128883,0.0133,[M-H]-
HR-4 21 T,239.165266,C14H24O3,239.165268,-0.0096,[M-H]-
HR-4 21 T,239.201656,C15H28O2,239.201654,0.0093,[M-H]-
HR-4 21 T,240.066616,C14H11NO3,240.066617,-0.0019,[M-H]-
HR-4 21 T,241.014257,C13H6O5,241.014247,0.0412,[M-H]-
HR-4 21 T,241.050627,C14H10O4,241.050632,-0.023,[M-H]-
HR-4 21 T,241.071767,C11H14O6,241.071762,0.0211,[M-H]-
HR-4 21 T,241.087017,C15H14O3,241.087018,-0.0043,[M-H]-
HR-4 21 T,241.108147,C12H18O5,241.108147,-0.0017,[M-H]-
HR-4 21 T,241.123407,C16H18O2,241.123403,0.0144,[M-H]-
HR-4 21 T,241.144537,C13H22O4,241.144533,0.017,[M-H]-
HR-4 21 T,241.180907,C14H26O3,241.180918,-0.0472,[M-H]-
HR-4 21 T,241.217307,C15H30O2,241.217304,0.013,[M-H]-
HR-4 21 T,242.082267,C14H13NO3,242.082267,0.002,[M-H]-
HR-4 21 T,243.029898,C13H8O5,243.029897,0.0035,[M-H]-
HR-4 21 T,243.066278,C14H12O4,243.066282,-0.019,[M-H]-
HR-4 21 T,243.087418,C11H16O6,243.087412,0.0247,[M-H]-
HR-4 21 T,243.102668,C15H16O3,243.102668,-0.0005,[M-H]-
HR-4 21 T,243.123798,C12H20O5,243.123797,0.0021,[M-H]-
HR-4 21 T,243.139058,C16H20O2,243.139053,0.0181,[M-H]-
HR-4 21 T,243.160178,C13H24O4,243.160183,-0.0204,[M-H]-
HR-4 21 T,245.009169,C12H6O6,245.009161,0.0297,[M-H]-
HR-4 21 T,245.045539,C13H10O5,245.045547,-0.0335,[M-H]-
HR-4 21 T,245.048899,C10H14O5S,245.048918,-0.0777,[M-H]-
HR-4 21 T,245.081929,C14H14O4,245.081932,-0.0151,[M-H]-
HR-4 21 T,245.093169,C13H14N2O3,245.093166,0.0119,[M-H]-
HR-4 21 T,245.118319,C15H18O3,245.118318,0.0033,[M-H]-
HR-4 21 T,245.139439,C12H22O5,245.139447,-0.0349,[M-H]-
HR-4 21 T,245.154699,C16H22O2,245.154703,-0.0191,[M-H]-
HR-4 21 T,246.077169,C13H13NO4,246.077181,-0.0495,[M-H]-
HR-4 21 T,246.113559,C14H17NO3,246.113567,-0.0312,[M-H]-
HR-4 21 T,247.02481,C12H8O6,247.024812,-0.0073,[M-H]-
HR-4 21 T,247.0612,C13H12O5,247.061197,0.011,[M-H]-
HR-4 21 T,247.09758,C14H16O4,247.097583,-0.0113,[M-H]-
HR-4 21 T,247.13397,C15H20O3,247.133968,0.007,[M-H]-
HR-4 21 T,247.17035,C16H24O2,247.170354,-0.0152,[M-H]-
HR-4 21 T,248.09282,C13H15NO4,248.092832,-0.0454,[M-H]-
HR-4 21 T,249.004051,C11H6O7,249.004076,-0.102,[M-H]-
HR-4 21 T,249.040461,C12H10O6,249.040462,-0.0035,[M-H]-
HR-4 21 T,249.055711,C16H10O3,249.055718,-0.0281,[M-H]-
HR-4 21 T,249.076851,C13H14O5,249.076847,0.0146,[M-H]-
HR-4 21 T,249.088081,C12H14N2O4,249.08808,0.001,[M-H]-
HR-4 21 T,249.092111,C17H14O2,249.092103,0.0301,[M-H]-
HR-4 21 T,249.113231,C14H18O4,249.113233,-0.0075,[M-H]-
HR-4 21 T,249.149621,C15H22O3,249.149618,0.0107,[M-H]-
HR-4 21 T,249.186011,C16H26O2,249.186004,0.0288,[M-H]-
HR-4 21 T,250.108481,C13H17NO4,250.108482,-0.0014,[M-H]-
HR-4 21 T,250.144861,C14H21NO3,250.144867,-0.0233,[M-H]-
HR-4 21 T,251.019722,C11H8O7,251.019726,-0.0178,[M-H]-
HR-4 21 T,251.034982,C15H8O4,251.034982,-0.0024,[M-H]-
HR-4 21 T,251.038332,C12H12O4S,251.038353,-0.0853,[M-H]-
HR-4 21 T,251.056112,C12H12O6,251.056112,0.0002,[M-H]-
HR-4 21 T,251.071362,C16H12O3,251.071368,-0.0242,[M-H]-
HR-4 21 T,251.092502,C13H16O5,251.092497,0.0181,[M-H]-
HR-4 21 T,251.107752,C17H16O2,251.107753,-0.0063,[M-H]-
HR-4 21 T,251.128882,C14H20O4,251.128883,-0.0037,[M-H]-
HR-4 21 T,251.165272,C15H24O3,251.165268,0.0142,[M-H]-
HR-4 21 T,251.201652,C16H28O2,251.201654,-0.0076,[M-H]-
HR-4 21 T,252.066632,C15H11NO3,252.066617,0.0612,[M-H]-
HR-4 21 T,252.087752,C12H15NO5,252.087746,0.0241,[M-H]-
HR-4 21 T,253.014253,C14H6O5,253.014247,0.023,[M-H]-
HR-4 21 T,253.017613,C11H10O5S,253.017618,-0.0198,[M-H]-
HR-4 21 T,253.035373,C11H10O7,253.035376,-0.014,[M-H]-
HR-4 21 T,253.050633,C15H10O4,253.050632,0.0013,[M-H]-
HR-4 21 T,253.053993,C12H14O4S,253.054003,-0.0415,[M-H]-
HR-4 21 T,253.071763,C12H14O6,253.071762,0.0038,[M-H]-
HR-4 21 T,253.087013,C16H14O3,253.087018,-0.0204,[M-H]-
HR-4 21 T,253.108153,C13H18O5,253.108147,0.0216,[M-H]-
HR-4 21 T,253.123403,C17H18O2,253.123403,-0.0026,[M-H]-
HR-4 21 T,253.144533,C14H22O4,253.144533,-0.0001,[M-H]-
HR-4 21 T,253.180903,C15H26O3,253.180918,-0.0612,[M-H]-
HR-4 21 T,253.217303,C16H30O2,253.217304,-0.0039,[M-H]-
HR-4 21 T,255.029904,C14H8O5,255.029897,0.0264,[M-H]-
HR-4 21 T,255.033264,C11H12O5S,255.033268,-0.016,[M-H]-
HR-4 21 T,255.051034,C11H12O7,255.051026,0.0289,[M-H]-
HR-4 21 T,255.066284,C15H12O4,255.066282,0.0049,[M-H]-
HR-4 21 T,255.069664,C12H16O4S,255.069653,0.0409,[M-H]-
HR-4 21 T,255.087414,C12H16O6,255.087412,0.0074,[M-H]-
HR-4 21 T,255.102664,C16H16O3,255.102668,-0.0166,[M-H]-
HR-4 21 T,255.123794,C13H20O5,255.123797,-0.0141,[M-H]-
HR-4 21 T,255.139054,C17H20O2,255.139053,0.001,[M-H]-
HR-4 21 T,255.160174,C14H24O4,255.160183,-0.0357,[M-H]-
HR-4 21 T,255.196554,C15H28O3,255.196568,-0.0572,[M-H]-
HR-4 21 T,255.232954,C16H32O2,255.232954,-0.0003,[M-H]-
HR-4 21 T,256.061534,C14H11NO4,256.061531,0.0107,[M-H]-
HR-4 21 T,256.097914,C15H15NO3,256.097917,-0.0107,[M-H]-
HR-4 21 T,257.009175,C13H6O6,257.009161,0.0511,[M-H]-
HR-4 21 T,257.012525,C10H10O6S,257.012532,-0.0299,[M-H]-
HR-4 21 T,257.027795,C14H10O3S,257.027788,0.0241,[M-H]-
HR-4 21 T,257.045555,C14H10O5,257.045547,0.0297,[M-H]-
HR-4 21 T,257.048905,C11H14O5S,257.048918,-0.0513,[M-H]-
HR-4 21 T,257.066685,C11H14O7,257.066676,0.0322,[M-H]-
HR-4 21 T,257.081935,C15H14O4,257.081932,0.0084,[M-H]-
HR-4 21 T,257.103065,C12H18O6,257.103062,0.0109,[M-H]-
HR-4 21 T,257.118315,C16H18O3,257.118318,-0.013,[M-H]-
HR-4 21 T,257.139445,C13H22O5,257.139447,-0.0105,[M-H]-
HR-4 21 T,257.154705,C17H22O2,257.154703,0.0046,[M-H]-
HR-4 21 T,257.175835,C14H26O4,257.175833,0.007,[M-H]-
HR-4 21 T,258.040795,C13H9NO5,258.040796,-0.0033,[M-H]-
HR-4 21 T,258.077185,C14H13NO4,258.077181,0.0142,[M-H]-
HR-4 21 T,258.113555,C15H17NO3,258.113567,-0.0458,[M-H]-
HR-4 21 T,259.007056,C13H8O4S,259.007053,0.01,[M-H]-
HR-4 21 T,259.024816,C13H8O6,259.024812,0.0156,[M-H]-
HR-4 21 T,259.061196,C14H12O5,259.061197,-0.0056,[M-H]-
HR-4 21 T,259.064586,C11H16O5S,259.064568,0.0684,[M-H]-
HR-4 21 T,259.082336,C11H16O7,259.082326,0.0354,[M-H]-
HR-4 21 T,259.097586,C15H16O4,259.097583,0.0118,[M-H]-
HR-4 21 T,259.108826,C14H16N2O3,259.108816,0.0373,[M-H]-
HR-4 21 T,259.118716,C12H20O6,259.118712,0.0143,[M-H]-
HR-4 21 T,259.133966,C16H20O3,259.133968,-0.0094,[M-H]-
HR-4 21 T,259.155086,C13H24O5,259.155097,-0.0455,[M-H]-
HR-4 21 T,259.170346,C17H24O2,259.170354,-0.0306,[M-H]-
HR-4 21 T,260.056456,C13H11NO5,260.056446,0.0386,[M-H]-
HR-4 21 T,260.092836,C14H15NO4,260.092832,0.0175,[M-H]-
HR-4 21 T,260.129206,C15H19NO3,260.129217,-0.042,[M-H]-
HR-4 21 T,261.004077,C12H6O7,261.004076,0.0016,[M-H]-
HR-4 21 T,261.022707,C13H10O4S,261.022703,0.0133,[M-H]-
HR-4 21 T,261.040467,C13H10O6,261.040462,0.0189,[M-H]-
HR-4 21 T,261.043817,C10H14O6S,261.043832,-0.0609,[M-H]-
HR-4 21 T,261.076847,C14H14O5,261.076847,-0.0021,[M-H]-
HR-4 21 T,261.080247,C11H18O5S,261.080218,0.1096,[M-H]-
HR-4 21 T,261.088077,C13H14N2O4,261.08808,-0.0151,[M-H]-
HR-4 21 T,261.113237,C15H18O4,261.113233,0.0151,[M-H]-
HR-4 21 T,261.149617,C16H22O3,261.149618,-0.0059,[M-H]-
HR-4 21 T,261.185997,C17H26O2,261.186004,-0.0269,[M-H]-
HR-4 21 T,262.072097,C13H13NO5,262.072096,0.0036,[M-H]-
HR-4 21 T,262.108477,C14H17NO4,262.108482,-0.0174,[M-H]-
HR-4 21 T,263.001977,C12H8O5S,263.001968,0.0375,[M-H]-
HR-4 21 T,263.019727,C12H8O7,263.019726,0.005,[M-H]-
HR-4 21 T,263.034977,C16H8O4,263.034982,-0.0183,[M-H]-
HR-4 21 T,263.038347,C13H12O4S,263.038353,-0.0214,[M-H]-
HR-4 21 T,263.056107,C13H12O6,263.056112,-0.0159,[M-H]-
HR-4 21 T,263.059487,C10H16O6S,263.059482,0.019,[M-H]-
HR-4 21 T,263.071367,C17H12O3,263.071368,-0.0012,[M-H]-
HR-4 21 T,263.092497,C14H16O5,263.092497,0.0012,[M-H]-
HR-4 21 T,263.103728,C13H16N2O4,263.103731,-0.0116,[M-H]-
HR-4 21 T,263.107758,C18H16O2,263.107753,0.016,[M-H]-
HR-4 21 T,263.128888,C15H20O4,263.128883,0.0184,[M-H]-
HR-4 21 T,263.165268,C16H24O3,263.165268,-0.0025,[M-H]-
HR-4 21 T,263.201668,C17H28O2,263.201654,0.0527,[M-H]-
HR-4 21 T,264.051368,C12H11NO6,264.051361,0.0277,[M-H]-
HR-4 21 T,264.087758,C13H15NO5,264.087746,0.0447,[M-H]-
HR-4 21 T,264.124118,C14H19NO4,264.124132,-0.0518,[M-H]-
HR-4 21 T,264.160518,C15H23NO3,264.160517,0.0032,[M-H]-
HR-4 21 T,264.998978,C11H6O8,264.998991,-0.0465,[M-H]-
HR-4 21 T,265.014278,C15H6O5,265.014247,0.119,[M-H]-
HR-4 21 T,265.017628,C12H10O5S,265.017618,0.0405,[M-H]-
HR-4 21 T,265.035378,C12H10O7,265.035376,0.0082,[M-H]-
HR-4 21 T,265.050638,C16H10O4,265.050632,0.0228,[M-H]-
HR-4 21 T,265.054008,C13H14O4S,265.054003,0.0198,[M-H]-
HR-4 21 T,265.071758,C13H14O6,265.071762,-0.0125,[M-H]-
HR-4 21 T,265.075128,C10H18O6S,265.075133,-0.0156,[M-H]-
HR-4 21 T,265.082998,C12H14N2O5,265.082995,0.0125,[M-H]-
HR-4 21 T,265.087018,C17H14O3,265.087018,0.0021,[M-H]-
HR-4 21 T,265.108148,C14H18O5,265.108147,0.0045,[M-H]-
HR-4 21 T,265.123408,C18H18O2,265.123403,0.0191,[M-H]-
HR-4 21 T,265.144538,C15H22O4,265.144533,0.0215,[M-H]-
HR-4 21 T,265.147908,C12H26O4S,265.147904,0.0185,[M-H]-
HR-4 21 T,265.180918,C16H26O3,265.180918,0.0008,[M-H]-
HR-4 21 T,266.045869,C15H9NO4,266.045881,-0.0468,[M-H]-
HR-4 21 T,266.067029,C12H13NO6,266.067011,0.0683,[M-H]-
HR-4 21 T,266.082259,C16H13NO3,266.082267,-0.0299,[M-H]-
HR-4 21 T,266.103399,C13H17NO5,266.103396,0.0101,[M-H]-
HR-4 21 T,267.014639,C11H8O8,267.014641,-0.0055,[M-H]-
HR-4 21 T,267.029899,C15H8O5,267.029897,0.009,[M-H]-
HR-4 21 T,267.033269,C12H12O5S,267.033268,0.0059,[M-H]-
HR-4 21 T,267.051039,C12H12O7,267.051026,0.0488,[M-H]-
HR-4 21 T,267.066279,C16H12O4,267.066282,-0.0116,[M-H]-
HR-4 21 T,267.069669,C13H16O4S,267.069653,0.0603,[M-H]-
HR-4 21 T,267.087409,C13H16O6,267.087412,-0.0092,[M-H]-
HR-4 21 T,267.090759,C10H20O6S,267.090783,-0.0871,[M-H]-
HR-4 21 T,267.098669,C12H16N2O5,267.098645,0.0905,[M-H]-
HR-4 21 T,267.102669,C17H16O3,267.102668,0.0053,[M-H]-
HR-4 21 T,267.123799,C14H20O5,267.123797,0.0077,[M-H]-
HR-4 21 T,267.139059,C18H20O2,267.139053,0.0222,[M-H]-
HR-4 21 T,267.160179,C15H24O4,267.160183,-0.0128,[M-H]-
HR-4 21 T,267.196569,C16H28O3,267.196568,0.0041,[M-H]-
HR-4 21 T,267.232949,C17H32O2,267.232954,-0.0165,[M-H]-
HR-4 21 T,268.02513,C14H7NO5,268.025146,-0.0601,[M-H]-
HR-4 21 T,268.06153,C15H11NO4,268.061531,-0.006,[M-H]-
HR-4 21 T,268.08266,C12H15NO6,268.082661,-0.0036,[M-H]-
HR-4 21 T,268.09792,C16H15NO3,268.097917,0.0108,[M-H]-
HR-4 21 T,269.00916,C14H6O6,269.009161,-0.0047,[M-H]-
HR-4 21 T,269.01253,C11H10O6S,269.012532,-0.0077,[M-H]-
HR-4 21 T,269.04555,C15H10O5,269.045547,0.0121,[M-H]-
HR-4 21 T,269.04892,C12H14O5S,269.048918,0.0091,[M-H]-
HR-4 21 T,269.05678,C14H10N2O4,269.05678,-0.0005,[M-H]-
HR-4 21 T,269.06668,C12H14O7,269.066676,0.0145,[M-H]-
HR-4 21 T,269.08194,C16H14O4,269.081932,0.0289,[M-H]-
HR-4 21 T,269.08531,C13H18O4S,269.085303,0.0258,[M-H]-
HR-4 21 T,269.10306,C13H18O6,269.103062,-0.0059,[M-H]-
HR-4 21 T,269.11832,C17H18O3,269.118318,0.0085,[M-H]-
HR-4 21 T,269.13945,C14H22O5,269.139447,0.0108,[M-H]-
HR-4 21 T,269.1547,C18H22O2,269.154703,-0.0119,[M-H]-
HR-4 21 T,269.17583,C15H26O4,269.175833,-0.0096,[M-H]-
HR-4 21 T,269.21222,C16H30O3,269.212218,0.0072,[M-H]-
HR-4 21 T,269.2486,C17H34O2,269.248604,-0.0132,[M-H]-
HR-4 21 T,270.040791,C14H9NO5,270.040796,-0.0195,[M-H]-
HR-4 21 T,270.077171,C15H13NO4,270.077181,-0.0399,[M-H]-
HR-4 21 T,270.098301,C12H17NO6,270.098311,-0.0375,[M-H]-
HR-4 21 T,270.113551,C16H17NO3,270.113567,-0.0602,[M-H]-
HR-4 21 T,271.007061,C14H8O4S,271.007053,0.03,[M-H]-
HR-4 21 T,271.024811,C14H8O6,271.024812,-0.0016,[M-H]-
HR-4 21 T,271.028191,C11H12O6S,271.028182,0.0323,[M-H]-
HR-4 21 T,271.061201,C15H12O5,271.061197,0.0151,[M-H]-
HR-4 21 T,271.064581,C12H16O5S,271.064568,0.049,[M-H]-
HR-4 21 T,271.082321,C12H16O7,271.082326,-0.0195,[M-H]-
HR-4 21 T,271.097581,C16H16O4,271.097583,-0.0052,[M-H]-
HR-4 21 T,271.100941,C13H20O4S,271.100953,-0.0451,[M-H]-
HR-4 21 T,271.118711,C13H20O6,271.118712,-0.0028,[M-H]-
HR-4 21 T,271.133971,C17H20O3,271.133968,0.0115,[M-H]-
HR-4 21 T,271.155101,C14H24O5,271.155097,0.0138,[M-H]-
HR-4 21 T,271.170361,C18H24O2,271.170354,0.0281,[M-H]-
HR-4 21 T,271.191491,C15H28O4,271.191483,0.0304,[M-H]-
HR-4 21 T,271.227871,C16H32O3,271.227868,0.0102,[M-H]-
HR-4 21 T,272.056452,C14H11NO5,272.056446,0.0204,[M-H]-
