Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-5 21 T,354.098305,C19H17NO6,354.098311,-0.0166,[M-H]-
HR-5 21 T,354.101675,C16H21NO6S,354.101682,-0.0189,[M-H]-
HR-5 21 T,354.109565,C18H17N3O5,354.109544,0.0586,[M-H]-
HR-5 21 T,354.119445,C16H21NO8,354.11944,0.0134,[M-H]-
HR-5 21 T,354.130665,C15H21N3O7,354.130674,-0.0244,[M-H]-
HR-5 21 T,354.134695,C20H21NO5,354.134696,-0.0039,[M-H]-
HR-5 21 T,354.145935,C19H21N3O4,354.14593,0.0148,[M-H]-
HR-5 21 T,354.155825,C17H25NO7,354.155826,-0.0022,[M-H]-
HR-5 21 T,354.171095,C21H25NO4,354.171082,0.037,[M-H]-
HR-5 21 T,354.192215,C18H29NO6,354.192211,0.0105,[M-H]-
HR-5 21 T,354.228575,C19H33NO5,354.228597,-0.0615,[M-H]-
HR-5 21 T,354.991805,C17H8O7S,354.991797,0.0225,[M-H]-
HR-5 21 T,354.995165,C14H12O7S2,354.995168,-0.008,[M-H]-
HR-5 21 T,355.009565,C17H8O9,355.009555,0.0265,[M-H]-
HR-5 21 T,355.012925,C14H12O9S,355.012926,-0.0039,[M-H]-
HR-5 21 T,355.028185,C18H12O6S,355.028182,0.0069,[M-H]-
HR-5 21 T,355.031565,C15H16O6S2,355.031553,0.0328,[M-H]-
HR-5 21 T,355.045935,C18H12O8,355.045941,-0.0172,[M-H]-
HR-5 21 T,355.049315,C15H16O8S,355.049312,0.0087,[M-H]-
HR-5 21 T,355.057155,C17H12N2O7,355.057174,-0.0549,[M-H]-
HR-5 21 T,355.060555,C14H16N2O7S,355.060545,0.0273,[M-H]-
HR-5 21 T,355.064565,C19H16O5S,355.064568,-0.0086,[M-H]-
HR-5 21 T,355.067065,C15H16O10,355.06707,-0.0154,[M-H]-
HR-5 21 T,355.082325,C19H16O7,355.082326,-0.0045,[M-H]-
HR-5 21 T,355.085695,C16H20O7S,355.085697,-0.0068,[M-H]-
HR-5 21 T,355.093555,C18H16N2O6,355.09356,-0.0141,[M-H]-
HR-5 21 T,355.100965,C20H20O4S,355.100953,0.0322,[M-H]-
HR-5 21 T,355.103455,C16H20O9,355.103456,-0.0028,[M-H]-
HR-5 21 T,355.106835,C13H24O9S,355.106827,0.0231,[M-H]-
HR-5 21 T,355.114685,C15H20N2O8,355.114689,-0.0123,[M-H]-
HR-5 21 T,355.118705,C20H20O6,355.118712,-0.02,[M-H]-
HR-5 21 T,355.122085,C17H24O6S,355.122083,0.0058,[M-H]-
HR-5 21 T,355.129945,C19H20N2O5,355.129945,-0.0014,[M-H]-
HR-5 21 T,355.139835,C17H24O8,355.139841,-0.0183,[M-H]-
HR-5 21 T,355.151075,C16H24N2O7,355.151075,0.0003,[M-H]-
HR-5 21 T,355.155095,C21H24O5,355.155097,-0.0074,[M-H]-
HR-5 21 T,355.158465,C18H28O5S,355.158468,-0.0097,[M-H]-
HR-5 21 T,355.166325,C20H24N2O4,355.166331,-0.0169,[M-H]-
HR-5 21 T,355.176225,C18H28O7,355.176227,-0.0056,[M-H]-
HR-5 21 T,355.191485,C22H28O4,355.191483,0.0052,[M-H]-
HR-5 21 T,355.194855,C19H32O4S,355.194854,0.0029,[M-H]-
HR-5 21 T,355.212605,C19H32O6,355.212612,-0.0211,[M-H]-
HR-5 21 T,355.227865,C23H32O3,355.227868,-0.0103,[M-H]-
HR-5 21 T,355.248985,C20H36O5,355.248998,-0.0367,[M-H]-
HR-5 21 T,355.285375,C21H40O4,355.285383,-0.024,[M-H]-
HR-5 21 T,355.321765,C22H44O3,355.321769,-0.0114,[M-H]-
HR-5 21 T,356.041205,C17H11NO8,356.04119,0.0415,[M-H]-
HR-5 21 T,356.044605,C14H15NO8S,356.044561,0.1235,[M-H]-
HR-5 21 T,356.052685,C16H11N3O7,356.052423,0.7342,[M-H]-
HR-5 21 T,356.077565,C18H15NO7,356.077575,-0.0301,[M-H]-
HR-5 21 T,356.080945,C15H19NO7S,356.080946,-0.0043,[M-H]-
HR-5 21 T,356.088985,C17H15N3O6,356.088809,0.4939,[M-H]-
HR-5 21 T,356.098715,C15H19NO9,356.098705,0.0278,[M-H]-
HR-5 21 T,356.113955,C19H19NO6,356.113961,-0.0175,[M-H]-
HR-5 21 T,356.117345,C16H23NO6S,356.117332,0.0364,[M-H]-
HR-5 21 T,356.125205,C18H19N3O5,356.125194,0.0291,[M-H]-
HR-5 21 T,356.135085,C16H23NO8,356.13509,-0.0158,[M-H]-
HR-5 21 T,356.150345,C20H23NO5,356.150346,-0.0049,[M-H]-
HR-5 21 T,356.161655,C19H23N3O4,356.16158,0.2102,[M-H]-
HR-5 21 T,356.171485,C17H27NO7,356.171476,0.0249,[M-H]-
HR-5 21 T,356.186735,C21H27NO4,356.186732,0.0077,[M-H]-
HR-5 21 T,356.207865,C18H31NO6,356.207861,0.0094,[M-H]-
HR-5 21 T,357.007445,C17H10O7S,357.007447,-0.0067,[M-H]-
HR-5 21 T,357.025205,C17H10O9,357.025205,-0.0027,[M-H]-
HR-5 21 T,357.028575,C14H14O9S,357.028576,-0.005,[M-H]-
HR-5 21 T,357.043825,C18H14O6S,357.043832,-0.0221,[M-H]-
HR-5 21 T,357.047195,C15H18O6S2,357.047203,-0.0244,[M-H]-
HR-5 21 T,357.061585,C18H14O8,357.061591,-0.0181,[M-H]-
HR-5 21 T,357.064965,C15H18O8S,357.064962,0.0076,[M-H]-
HR-5 21 T,357.072815,C17H14N2O7,357.072824,-0.0276,[M-H]-
HR-5 21 T,357.076195,C14H18N2O7S,357.076195,-0.0019,[M-H]-
HR-5 21 T,357.080215,C19H18O5S,357.080218,-0.0096,[M-H]-
HR-5 21 T,357.082715,C15H18O10,357.08272,-0.0163,[M-H]-
HR-5 21 T,357.097975,C19H18O7,357.097976,-0.0055,[M-H]-
HR-5 21 T,357.101345,C16H22O7S,357.101347,-0.0078,[M-H]-
HR-5 21 T,357.109205,C18H18N2O6,357.10921,-0.015,[M-H]-
HR-5 21 T,357.116585,C20H22O4S,357.116603,-0.053,[M-H]-
HR-5 21 T,357.119105,C16H22O9,357.119106,-0.0038,[M-H]-
HR-5 21 T,357.130315,C15H22N2O8,357.130339,-0.0693,[M-H]-
HR-5 21 T,357.134355,C20H22O6,357.134362,-0.021,[M-H]-
HR-5 21 T,357.137724,C17H26O6S,357.137733,-0.0233,[M-H]-
HR-5 21 T,357.145594,C19H22N2O5,357.145595,-0.0025,[M-H]-
HR-5 21 T,357.155484,C17H26O8,357.155491,-0.0192,[M-H]-
HR-5 21 T,357.170744,C21H26O5,357.170747,-0.0084,[M-H]-
HR-5 21 T,357.174114,C18H30O5S,357.174118,-0.0107,[M-H]-
HR-5 21 T,357.181964,C20H26N2O4,357.181981,-0.0459,[M-H]-
HR-5 21 T,357.191874,C18H30O7,357.191877,-0.0066,[M-H]-
HR-5 21 T,357.207124,C22H30O4,357.207133,-0.0238,[M-H]-
HR-5 21 T,357.228264,C19H34O6,357.228262,0.0059,[M-H]-
HR-5 21 T,357.243504,C23H34O3,357.243519,-0.0393,[M-H]-
HR-5 21 T,357.264614,C20H38O5,357.264648,-0.0935,[M-H]-
HR-5 21 T,358.039094,C17H13NO6S,358.039081,0.0362,[M-H]-
HR-5 21 T,358.056834,C17H13NO8,358.05684,-0.0156,[M-H]-
HR-5 21 T,358.060224,C14H17NO8S,358.060211,0.0379,[M-H]-
HR-5 21 T,358.068304,C16H13N3O7,358.068073,0.6452,[M-H]-
HR-5 21 T,358.093214,C18H17NO7,358.093225,-0.031,[M-H]-
HR-5 21 T,358.096604,C15H21NO7S,358.096596,0.0225,[M-H]-
HR-5 21 T,358.104654,C17H17N3O6,358.104459,0.5459,[M-H]-
HR-5 21 T,358.114394,C15H21NO9,358.114355,0.1103,[M-H]-
HR-5 21 T,358.129604,C19H21NO6,358.129611,-0.0185,[M-H]-
HR-5 21 T,358.132994,C16H25NO6S,358.132982,0.0351,[M-H]-
HR-5 21 T,358.140864,C18H21N3O5,358.140844,0.0558,[M-H]-
HR-5 21 T,358.150704,C16H25NO8,358.15074,-0.1005,[M-H]-
HR-5 21 T,358.165994,C20H25NO5,358.165996,-0.006,[M-H]-
HR-5 21 T,358.187114,C17H29NO7,358.187126,-0.0321,[M-H]-
HR-5 21 T,358.202374,C21H29NO4,358.202382,-0.0213,[M-H]-
HR-5 21 T,358.986714,C16H8O8S,358.986711,0.0076,[M-H]-
HR-5 21 T,359.004454,C16H8O10,359.00447,-0.0441,[M-H]-
HR-5 21 T,359.023084,C17H12O7S,359.023097,-0.0356,[M-H]-
HR-5 21 T,359.026454,C14H16O7S2,359.026468,-0.0379,[M-H]-
HR-5 21 T,359.040844,C17H12O9,359.040856,-0.0316,[M-H]-
HR-5 21 T,359.044224,C14H16O9S,359.044226,-0.006,[M-H]-
HR-5 21 T,359.059474,C18H16O6S,359.059482,-0.0231,[M-H]-
HR-5 21 T,359.062804,C15H20O6S2,359.062853,-0.1368,[M-H]-
HR-5 21 T,359.077234,C18H16O8,359.077241,-0.0191,[M-H]-
HR-5 21 T,359.080604,C15H20O8S,359.080612,-0.0214,[M-H]-
HR-5 21 T,359.088464,C17H16N2O7,359.088474,-0.0285,[M-H]-
HR-5 21 T,359.091864,C14H20N2O7S,359.091845,0.0527,[M-H]-
HR-5 21 T,359.095854,C19H20O5S,359.095868,-0.0385,[M-H]-
HR-5 21 T,359.098374,C15H20O10,359.09837,0.0105,[M-H]-
HR-5 21 T,359.113624,C19H20O7,359.113627,-0.0066,[M-H]-
HR-5 21 T,359.116994,C16H24O7S,359.116997,-0.0089,[M-H]-
HR-5 21 T,359.124844,C18H20N2O6,359.12486,-0.0439,[M-H]-
HR-5 21 T,359.132254,C20H24O4S,359.132253,0.0019,[M-H]-
HR-5 21 T,359.134754,C16H24O9,359.134756,-0.0049,[M-H]-
HR-5 21 T,359.150004,C20H24O6,359.150012,-0.0219,[M-H]-
HR-5 21 T,359.153384,C17H28O6S,359.153383,0.0036,[M-H]-
HR-5 21 T,359.161244,C19H24N2O5,359.161245,-0.0035,[M-H]-
HR-5 21 T,359.171134,C17H28O8,359.171141,-0.0202,[M-H]-
HR-5 21 T,359.186394,C21H28O5,359.186398,-0.0094,[M-H]-
HR-5 21 T,359.189784,C18H32O5S,359.189768,0.044,[M-H]-
HR-5 21 T,359.207524,C18H32O7,359.207527,-0.0077,[M-H]-
HR-5 21 T,359.222784,C22H32O4,359.222783,0.003,[M-H]-
HR-5 21 T,359.243914,C19H36O6,359.243912,0.0048,[M-H]-
HR-5 21 T,359.259184,C23H36O3,359.259169,0.0434,[M-H]-
HR-5 21 T,360.018334,C16H11NO7S,360.018346,-0.0331,[M-H]-
HR-5 21 T,360.036094,C16H11NO9,360.036105,-0.0291,[M-H]-
HR-5 21 T,360.054724,C17H15NO6S,360.054731,-0.0207,[M-H]-
HR-5 21 T,360.072484,C17H15NO8,360.07249,-0.0167,[M-H]-
HR-5 21 T,360.075854,C14H19NO8S,360.075861,-0.0189,[M-H]-
HR-5 21 T,360.083964,C16H15N3O7,360.083723,0.6682,[M-H]-
HR-5 21 T,360.108864,C18H19NO7,360.108876,-0.032,[M-H]-
HR-5 21 T,360.112244,C15H23NO7S,360.112246,-0.0065,[M-H]-
HR-5 21 T,360.120134,C17H19N3O6,360.120109,0.0697,[M-H]-
HR-5 21 T,360.145254,C19H23NO6,360.145261,-0.0195,[M-H]-
HR-5 21 T,360.156504,C18H23N3O5,360.156494,0.0266,[M-H]-
HR-5 21 T,360.181644,C20H27NO5,360.181647,-0.007,[M-H]-
HR-5 21 T,360.218044,C21H31NO4,360.218032,0.0332,[M-H]-
HR-5 21 T,361.002354,C16H10O8S,361.002362,-0.0213,[M-H]-
HR-5 21 T,361.020114,C16H10O10,361.02012,-0.0173,[M-H]-
HR-5 21 T,361.035374,C20H10O7,361.035376,-0.0066,[M-H]-
HR-5 21 T,361.038744,C17H14O7S,361.038747,-0.0089,[M-H]-
HR-5 21 T,361.042104,C14H18O7S2,361.042118,-0.0388,[M-H]-
HR-5 21 T,361.056504,C17H14O9,361.056506,-0.0049,[M-H]-
HR-5 21 T,361.059874,C14H18O9S,361.059876,-0.0071,[M-H]-
HR-5 21 T,361.067734,C16H14N2O8,361.067739,-0.0142,[M-H]-
HR-5 21 T,361.071764,C21H14O6,361.071762,0.0058,[M-H]-
HR-5 21 T,361.075124,C18H18O6S,361.075133,-0.0241,[M-H]-
HR-5 21 T,361.078504,C15H22O6S2,361.078503,0.0013,[M-H]-
HR-5 21 T,361.092884,C18H18O8,361.092891,-0.0201,[M-H]-
HR-5 21 T,361.096254,C15H22O8S,361.096262,-0.0224,[M-H]-
HR-5 21 T,361.104114,C17H18N2O7,361.104124,-0.0295,[M-H]-
HR-5 21 T,361.108144,C22H18O5,361.108147,-0.0094,[M-H]-
HR-5 21 T,361.111514,C19H22O5S,361.111518,-0.0117,[M-H]-
HR-5 21 T,361.114014,C15H22O10,361.11402,-0.0184,[M-H]-
HR-5 21 T,361.129274,C19H22O7,361.129277,-0.0077,[M-H]-
HR-5 21 T,361.132644,C16H26O7S,361.132647,-0.01,[M-H]-
HR-5 21 T,361.140504,C18H22N2O6,361.14051,-0.0171,[M-H]-
HR-5 21 T,361.144524,C23H22O4,361.144533,-0.0247,[M-H]-
HR-5 21 T,361.147934,C20H26O4S,361.147904,0.0838,[M-H]-
HR-5 21 T,361.150394,C16H26O9,361.150406,-0.0337,[M-H]-
HR-5 21 T,361.165654,C20H26O6,361.165662,-0.023,[M-H]-
HR-5 21 T,361.169034,C17H30O6S,361.169033,0.0025,[M-H]-
HR-5 21 T,361.176894,C19H26N2O5,361.176896,-0.0047,[M-H]-
HR-5 21 T,361.180924,C24H26O3,361.180918,0.0154,[M-H]-
HR-5 21 T,361.186784,C17H30O8,361.186791,-0.0212,[M-H]-
HR-5 21 T,361.202044,C21H30O5,361.202048,-0.0105,[M-H]-
HR-5 21 T,361.238434,C22H34O4,361.238433,0.0019,[M-H]-
HR-5 21 T,362.030674,C19H9NO7,362.030625,0.1339,[M-H]-
HR-5 21 T,362.034024,C16H13NO7S,362.033996,0.0764,[M-H]-
HR-5 21 T,362.051774,C16H13NO9,362.051755,0.0527,[M-H]-
HR-5 21 T,362.066994,C20H13NO6,362.067011,-0.0471,[M-H]-
HR-5 21 T,362.070404,C17H17NO6S,362.070382,0.0612,[M-H]-
HR-5 21 T,362.088124,C17H17NO8,362.08814,-0.0453,[M-H]-
HR-5 21 T,362.091494,C14H21NO8S,362.091511,-0.0476,[M-H]-
HR-5 21 T,362.099604,C16H17N3O7,362.099373,0.6357,[M-H]-
HR-5 21 T,362.103384,C21H17NO5,362.103396,-0.0347,[M-H]-
HR-5 21 T,362.124524,C18H21NO7,362.124526,-0.0053,[M-H]-
HR-5 21 T,362.127884,C15H25NO7S,362.127896,-0.0352,[M-H]-
HR-5 21 T,362.135814,C17H21N3O6,362.135759,0.151,[M-H]-
HR-5 21 T,362.139794,C22H21NO4,362.139782,0.033,[M-H]-
HR-5 21 T,362.160914,C19H25NO6,362.160911,0.0071,[M-H]-
HR-5 21 T,362.172134,C18H25N3O5,362.172144,-0.0299,[M-H]-
HR-5 21 T,362.197294,C20H29NO5,362.197297,-0.0082,[M-H]-
HR-5 21 T,362.981633,C15H8O9S,362.981626,0.0204,[M-H]-
HR-5 21 T,363.014633,C19H8O8,363.014641,-0.0201,[M-H]-
HR-5 21 T,363.018003,C16H12O8S,363.018012,-0.0223,[M-H]-
HR-5 21 T,363.035763,C16H12O10,363.03577,-0.0184,[M-H]-
HR-5 21 T,363.051023,C20H12O7,363.051026,-0.0077,[M-H]-
HR-5 21 T,363.054393,C17H16O7S,363.054397,-0.01,[M-H]-
HR-5 21 T,363.057793,C14H20O7S2,363.057768,0.0704,[M-H]-
HR-5 21 T,363.065633,C16H16N2O6S,363.06563,0.0082,[M-H]-
HR-5 21 T,363.072153,C17H16O9,363.072156,-0.006,[M-H]-
HR-5 21 T,363.075513,C14H20O9S,363.075526,-0.0358,[M-H]-
HR-5 21 T,363.083383,C16H16N2O8,363.083389,-0.0153,[M-H]-
HR-5 21 T,363.087403,C21H16O6,363.087412,-0.0229,[M-H]-
HR-5 21 T,363.090363,C10H24N2O8S2,363.090131,0.6411,[M-H]-
HR-5 21 T,363.090783,C18H20O6S,363.090783,0.0024,[M-H]-
HR-5 21 T,363.098643,C20H16N2O5,363.098645,-0.0047,[M-H]-
HR-5 21 T,363.108533,C18H20O8,363.108541,-0.0212,[M-H]-
HR-5 21 T,363.111913,C15H24O8S,363.111912,0.0041,[M-H]-
HR-5 21 T,363.119773,C17H20N2O7,363.119775,-0.003,[M-H]-
HR-5 21 T,363.123793,C22H20O5,363.123797,-0.0105,[M-H]-
HR-5 21 T,363.127173,C19H24O5S,363.127168,0.0147,[M-H]-
HR-5 21 T,363.129663,C15H24O10,363.129671,-0.0195,[M-H]-
HR-5 21 T,363.135023,C21H20N2O4,363.135031,-0.0199,[M-H]-
HR-5 21 T,363.144923,C19H24O7,363.144927,-0.0088,[M-H]-
HR-5 21 T,363.148293,C16H28O7S,363.148297,-0.0111,[M-H]-
HR-5 21 T,363.156153,C18H24N2O6,363.15616,-0.0182,[M-H]-
HR-5 21 T,363.160173,C23H24O4,363.160183,-0.0257,[M-H]-
HR-5 21 T,363.163543,C20H28O4S,363.163554,-0.028,[M-H]-
HR-5 21 T,363.181303,C20H28O6,363.181312,-0.024,[M-H]-
HR-5 21 T,363.184693,C17H32O6S,363.184683,0.0288,[M-H]-
HR-5 21 T,363.192533,C19H28N2O5,363.192546,-0.0333,[M-H]-
HR-5 21 T,363.196573,C24H28O3,363.196568,0.0142,[M-H]-
HR-5 21 T,363.217693,C21H32O5,363.217698,-0.0116,[M-H]-
HR-5 21 T,363.254083,C22H36O4,363.254083,0.0007,[M-H]-
HR-5 21 T,364.046263,C19H11NO7,364.046275,-0.0328,[M-H]-
HR-5 21 T,364.049613,C16H15NO7S,364.049646,-0.09,[M-H]-
HR-5 21 T,364.057753,C18H11N3O6,364.057509,0.672,[M-H]-
HR-5 21 T,364.067403,C16H15NO9,364.067405,-0.0037,[M-H]-
HR-5 21 T,364.082653,C20H15NO6,364.082661,-0.0205,[M-H]-
HR-5 21 T,364.086023,C17H19NO6S,364.086032,-0.0228,[M-H]-
HR-5 21 T,364.094083,C19H15N3O5,364.093894,0.5195,[M-H]-
HR-5 21 T,364.103773,C17H19NO8,364.10379,-0.0463,[M-H]-
HR-5 21 T,364.115223,C16H19N3O7,364.115024,0.5486,[M-H]-
HR-5 21 T,364.119043,C21H19NO5,364.119046,-0.0082,[M-H]-
HR-5 21 T,364.140173,C18H23NO7,364.140176,-0.0065,[M-H]-
HR-5 21 T,364.151463,C17H23N3O6,364.151409,0.149,[M-H]-
HR-5 21 T,364.155423,C22H23NO4,364.155432,-0.0233,[M-H]-
HR-5 21 T,364.176553,C19H27NO6,364.176561,-0.0216,[M-H]-
HR-5 21 T,364.212943,C20H31NO5,364.212947,-0.0093,[M-H]-
HR-5 21 T,364.979473,C15H10O7S2,364.979518,-0.1218,[M-H]-
HR-5 21 T,364.993903,C18H6O9,364.993905,-0.0061,[M-H]-
HR-5 21 T,364.997273,C15H10O9S,364.997276,-0.0083,[M-H]-
HR-5 21 T,365.012533,C19H10O6S,365.012532,0.0023,[M-H]-
HR-5 21 T,365.015013,C15H10O11,365.015035,-0.0591,[M-H]-
HR-5 21 T,365.015923,C16H14O6S2,365.015903,0.0548,[M-H]-
HR-5 21 T,365.030283,C19H10O8,365.030291,-0.0212,[M-H]-
HR-5 21 T,365.033653,C16H14O8S,365.033662,-0.0234,[M-H]-
HR-5 21 T,365.048903,C20H14O5S,365.048918,-0.0402,[M-H]-
HR-5 21 T,365.051423,C16H14O10,365.05142,0.0079,[M-H]-
HR-5 21 T,365.054803,C13H18O10S,365.054791,0.0331,[M-H]-
HR-5 21 T,365.066673,C20H14O7,365.066676,-0.0089,[M-H]-
HR-5 21 T,365.070043,C17H18O7S,365.070047,-0.0111,[M-H]-
HR-5 21 T,365.073393,C14H22O7S2,365.073418,-0.0681,[M-H]-
HR-5 21 T,365.077893,C19H14N2O6,365.07791,-0.0455,[M-H]-
HR-5 21 T,365.085293,C21H18O4S,365.085303,-0.0279,[M-H]-
HR-5 21 T,365.087793,C17H18O9,365.087806,-0.0345,[M-H]-
HR-5 21 T,365.091173,C14H22O9S,365.091177,-0.0094,[M-H]-
HR-5 21 T,365.099033,C16H18N2O8,365.099039,-0.0164,[M-H]-
HR-5 21 T,365.103063,C21H18O6,365.103062,0.0034,[M-H]-
HR-5 21 T,365.106433,C18H22O6S,365.106433,0.0012,[M-H]-
HR-5 21 T,365.114283,C20H18N2O5,365.114295,-0.0333,[M-H]-
HR-5 21 T,365.121783,C22H22O3S,365.121689,0.2583,[M-H]-
HR-5 21 T,365.124183,C18H22O8,365.124191,-0.0223,[M-H]-
HR-5 21 T,365.127553,C15H26O8S,365.127562,-0.0245,[M-H]-
HR-5 21 T,365.135413,C17H22N2O7,365.135425,-0.0315,[M-H]-
HR-5 21 T,365.139443,C22H22O5,365.139447,-0.0117,[M-H]-
HR-5 21 T,365.142823,C19H26O5S,365.142818,0.0135,[M-H]-
HR-5 21 T,365.150683,C21H22N2O4,365.150681,0.0064,[M-H]-
HR-5 21 T,365.160573,C19H26O7,365.160577,-0.01,[M-H]-
HR-5 21 T,365.163953,C16H30O7S,365.163948,0.0152,[M-H]-
HR-5 21 T,365.171793,C18H26N2O6,365.17181,-0.0466,[M-H]-
HR-5 21 T,365.175823,C23H26O4,365.175833,-0.0268,[M-H]-
HR-5 21 T,365.179183,C20H30O4S,365.179204,-0.0564,[M-H]-
HR-5 21 T,365.196963,C20H30O6,365.196962,0.0023,[M-H]-
HR-5 21 T,365.200333,C17H34O6S,365.200333,0.0001,[M-H]-
HR-5 21 T,365.212213,C24H30O3,365.212218,-0.0145,[M-H]-
HR-5 21 T,365.233343,C21H34O5,365.233348,-0.0128,[M-H]-
HR-5 21 T,365.236723,C18H38O5S,365.236719,0.0124,[M-H]-
HR-5 21 T,365.269773,C22H38O4,365.269733,0.109,[M-H]-
HR-5 21 T,366.028883,C15H13NO8S,366.028911,-0.0757,[M-H]-
HR-5 21 T,366.037023,C17H9N3O7,366.036773,0.6822,[M-H]-
HR-5 21 T,366.061913,C19H13NO7,366.061925,-0.0339,[M-H]-
HR-5 21 T,366.065293,C16H17NO7S,366.065296,-0.0088,[M-H]-
HR-5 21 T,366.073403,C18H13N3O6,366.073159,0.6671,[M-H]-
HR-5 21 T,366.083043,C16H17NO9,366.083055,-0.0322,[M-H]-
HR-5 21 T,366.098313,C20H17NO6,366.098311,0.0057,[M-H]-
HR-5 21 T,366.101693,C17H21NO6S,366.101682,0.0308,[M-H]-
HR-5 21 T,366.109553,C19H17N3O5,366.109544,0.0238,[M-H]-
HR-5 21 T,366.119433,C17H21NO8,366.11944,-0.0199,[M-H]-
HR-5 21 T,366.130673,C16H21N3O7,366.130674,-0.0018,[M-H]-
HR-5 21 T,366.134683,C21H21NO5,366.134696,-0.0367,[M-H]-
HR-5 21 T,366.138083,C18H25NO5S,366.138067,0.043,[M-H]-
HR-5 21 T,366.155823,C18H25NO7,366.155826,-0.0076,[M-H]-
HR-5 21 T,366.167033,C17H25N3O6,366.167059,-0.0715,[M-H]-
HR-5 21 T,366.171043,C22H25NO4,366.171082,-0.1063,[M-H]-
HR-5 21 T,366.192203,C19H29NO6,366.192211,-0.0227,[M-H]-
HR-5 21 T,366.228593,C20H33NO5,366.228597,-0.0104,[M-H]-
HR-5 21 T,366.991813,C18H8O7S,366.991797,0.0433,[M-H]-
HR-5 21 T,367.009543,C18H8O9,367.009555,-0.0345,[M-H]-
HR-5 21 T,367.012913,C15H12O9S,367.012926,-0.0367,[M-H]-
HR-5 21 T,367.028163,C19H12O6S,367.028182,-0.0534,[M-H]-
HR-5 21 T,367.030673,C15H12O11,367.030685,-0.0328,[M-H]-
HR-5 21 T,367.045933,C19H12O8,367.045941,-0.0222,[M-H]-
HR-5 21 T,367.049303,C16H16O8S,367.049312,-0.0245,[M-H]-
HR-5 21 T,367.057173,C18H12N2O7,367.057174,-0.0042,[M-H]-
HR-5 21 T,367.060563,C15H16N2O7S,367.060545,0.048,[M-H]-
HR-5 21 T,367.064563,C20H16O5S,367.064568,-0.0139,[M-H]-
HR-5 21 T,367.067063,C16H16O10,367.06707,-0.0205,[M-H]-
HR-5 21 T,367.078293,C15H16N2O9,367.078304,-0.0298,[M-H]-
HR-5 21 T,367.082323,C20H16O7,367.082326,-0.01,[M-H]-
HR-5 21 T,367.085693,C17H20O7S,367.085697,-0.0122,[M-H]-
HR-5 21 T,367.089073,C14H24O7S2,367.089068,0.0128,[M-H]-
HR-5 21 T,367.093553,C19H16N2O6,367.09356,-0.0193,[M-H]-
HR-5 21 T,367.096923,C16H20N2O6S,367.096931,-0.0215,[M-H]-
HR-5 21 T,367.103443,C17H20O9,367.103456,-0.0356,[M-H]-
HR-5 21 T,367.106823,C14H24O9S,367.106827,-0.0105,[M-H]-
HR-5 21 T,367.114683,C16H20N2O8,367.114689,-0.0176,[M-H]-
HR-5 21 T,367.118703,C21H20O6,367.118712,-0.025,[M-H]-
HR-5 21 T,367.122073,C18H24O6S,367.122083,-0.0273,[M-H]-
HR-5 21 T,367.129933,C20H20N2O5,367.129945,-0.0343,[M-H]-
HR-5 21 T,367.139833,C18H24O8,367.139841,-0.0233,[M-H]-
HR-5 21 T,367.143213,C15H28O8S,367.143212,0.0017,[M-H]-
HR-5 21 T,367.151073,C17H24N2O7,367.151075,-0.0053,[M-H]-
HR-5 21 T,367.155093,C22H24O5,367.155097,-0.0128,[M-H]-
HR-5 21 T,367.158463,C19H28O5S,367.158468,-0.015,[M-H]-
HR-5 21 T,367.166323,C21H24N2O4,367.166331,-0.022,[M-H]-
HR-5 21 T,367.176223,C19H28O7,367.176227,-0.0111,[M-H]-
HR-5 21 T,367.179583,C16H32O7S,367.179598,-0.0406,[M-H]-
HR-5 21 T,367.187463,C18H28N2O6,367.18746,0.0069,[M-H]-
HR-5 21 T,367.191483,C23H28O4,367.191483,-0.0006,[M-H]-
HR-5 21 T,367.194823,C20H32O4S,367.194854,-0.0845,[M-H]-
HR-5 21 T,367.212603,C20H32O6,367.212612,-0.0261,[M-H]-
HR-5 21 T,367.215983,C17H36O6S,367.215983,-0.0011,[M-H]-
HR-5 21 T,367.227863,C24H32O3,367.227868,-0.0156,[M-H]-
HR-5 21 T,367.231173,C21H36O3S,367.231239,-0.1812,[M-H]-
HR-5 21 T,367.248993,C21H36O5,367.248998,-0.0139,[M-H]-
HR-5 21 T,367.285383,C22H40O4,367.285383,-0.0017,[M-H]-
HR-5 21 T,367.321743,C23H44O3,367.321769,-0.0711,[M-H]-
HR-5 21 T,367.358143,C24H48O2,367.358154,-0.0317,[M-H]-
HR-5 21 T,368.041173,C18H11NO8,368.04119,-0.0471,[M-H]-
HR-5 21 T,368.044563,C15H15NO8S,368.044561,0.005,[M-H]-
HR-5 21 T,368.052663,C17H11N3O7,368.052423,0.6501,[M-H]-
HR-5 21 T,368.059813,C19H15NO5S,368.059817,-0.0116,[M-H]-
HR-5 21 T,368.077573,C19H15NO7,368.077575,-0.0077,[M-H]-
HR-5 21 T,368.080953,C16H19NO7S,368.080946,0.0172,[M-H]-
HR-5 21 T,368.089013,C18H15N3O6,368.088809,0.5536,[M-H]-
HR-5 21 T,368.098703,C16H19NO9,368.098705,-0.006,[M-H]-
HR-5 21 T,368.113943,C20H19NO6,368.113961,-0.0498,[M-H]-
HR-5 21 T,368.117323,C17H23NO6S,368.117332,-0.0249,[M-H]-
