Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-1 21 T,239.107757,C16H16O2,239.107753,0.0143,[M-H]-
HR-1 21 T,239.128887,C13H20O4,239.128883,0.017,[M-H]-
HR-1 21 T,240.066627,C14H11NO3,240.066617,0.0436,[M-H]-
HR-1 21 T,240.087767,C11H15NO5,240.087746,0.088,[M-H]-
HR-1 21 T,241.014238,C13H6O5,241.014247,-0.0378,[M-H]-
HR-1 21 T,241.035378,C10H10O7,241.035376,0.0064,[M-H]-
HR-1 21 T,241.050638,C14H10O4,241.050632,0.0225,[M-H]-
HR-1 21 T,241.071768,C11H14O6,241.071762,0.0251,[M-H]-
HR-1 21 T,241.087018,C15H14O3,241.087018,-0.0003,[M-H]-
HR-1 21 T,241.108148,C12H18O5,241.108147,0.0023,[M-H]-
HR-1 21 T,241.123408,C16H18O2,241.123403,0.0184,[M-H]-
HR-1 21 T,241.217308,C15H30O2,241.217304,0.017,[M-H]-
HR-1 21 T,242.045868,C13H9NO4,242.045881,-0.0539,[M-H]-
HR-1 21 T,242.082268,C14H13NO3,242.082267,0.0061,[M-H]-
HR-1 21 T,243.029899,C13H8O5,243.029897,0.0077,[M-H]-
HR-1 21 T,243.051019,C10H12O7,243.051026,-0.0308,[M-H]-
HR-1 21 T,243.066289,C14H12O4,243.066282,0.0263,[M-H]-
HR-1 21 T,243.077529,C13H12N2O3,243.077516,0.0535,[M-H]-
HR-1 21 T,243.087419,C11H16O6,243.087412,0.0289,[M-H]-
HR-1 21 T,243.102669,C15H16O3,243.102668,0.0037,[M-H]-
HR-1 21 T,243.123819,C12H20O5,243.123797,0.0886,[M-H]-
HR-1 21 T,243.139059,C16H20O2,243.139053,0.0223,[M-H]-
HR-1 21 T,244.061539,C13H11NO4,244.061531,0.0324,[M-H]-
HR-1 21 T,244.097929,C14H15NO3,244.097917,0.0509,[M-H]-
HR-1 21 T,245.00916,C12H6O6,245.009161,-0.0069,[M-H]-
HR-1 21 T,245.04555,C13H10O5,245.045547,0.0115,[M-H]-
HR-1 21 T,245.05678,C12H10N2O4,245.05678,-0.0023,[M-H]-
HR-1 21 T,245.06668,C10H14O7,245.066676,0.0141,[M-H]-
HR-1 21 T,245.08194,C14H14O4,245.081932,0.0299,[M-H]-
HR-1 21 T,245.10306,C11H18O6,245.103062,-0.0083,[M-H]-
HR-1 21 T,245.11832,C15H18O3,245.118318,0.0075,[M-H]-
HR-1 21 T,245.1547,C16H22O2,245.154703,-0.0149,[M-H]-
HR-1 21 T,246.0408,C12H9NO5,246.040796,0.0176,[M-H]-
HR-1 21 T,246.07718,C13H13NO4,246.077181,-0.0047,[M-H]-
HR-1 21 T,246.11357,C14H17NO3,246.113567,0.0136,[M-H]-
HR-1 21 T,247.024811,C12H8O6,247.024812,-0.0032,[M-H]-
HR-1 21 T,247.040061,C16H8O3,247.040068,-0.028,[M-H]-
HR-1 21 T,247.061201,C13H12O5,247.061197,0.0151,[M-H]-
HR-1 21 T,247.072431,C12H12N2O4,247.07243,0.0014,[M-H]-
HR-1 21 T,247.076461,C17H12O2,247.076453,0.0308,[M-H]-
HR-1 21 T,247.097591,C14H16O4,247.097583,0.0333,[M-H]-
HR-1 21 T,247.133971,C15H20O3,247.133968,0.0111,[M-H]-
HR-1 21 T,247.170361,C16H24O2,247.170354,0.0294,[M-H]-
HR-1 21 T,248.056441,C12H11NO5,248.056446,-0.0192,[M-H]-
HR-1 21 T,248.092831,C13H15NO4,248.092832,-0.0011,[M-H]-
HR-1 21 T,249.004082,C11H6O7,249.004076,0.0224,[M-H]-
HR-1 21 T,249.040462,C12H10O6,249.040462,0.0004,[M-H]-
HR-1 21 T,249.055712,C16H10O3,249.055718,-0.0242,[M-H]-
HR-1 21 T,249.076852,C13H14O5,249.076847,0.0185,[M-H]-
HR-1 21 T,249.088102,C12H14N2O4,249.08808,0.0852,[M-H]-
HR-1 21 T,249.092112,C17H14O2,249.092103,0.0341,[M-H]-
HR-1 21 T,249.113232,C14H18O4,249.113233,-0.0035,[M-H]-
HR-1 21 T,249.149612,C15H22O3,249.149618,-0.0256,[M-H]-
HR-1 21 T,250.035722,C11H9NO6,250.035711,0.0463,[M-H]-
HR-1 21 T,250.050972,C15H9NO3,250.050967,0.0218,[M-H]-
HR-1 21 T,250.072102,C12H13NO5,250.072096,0.0244,[M-H]-
HR-1 21 T,250.108482,C13H17NO4,250.108482,0.0024,[M-H]-
HR-1 21 T,251.001983,C11H8O5S,251.001968,0.0597,[M-H]-
HR-1 21 T,251.019733,C11H8O7,251.019726,0.0257,[M-H]-
HR-1 21 T,251.034983,C15H8O4,251.034982,0.0013,[M-H]-
HR-1 21 T,251.038363,C12H12O4S,251.038353,0.0379,[M-H]-
HR-1 21 T,251.056113,C12H12O6,251.056112,0.0038,[M-H]-
HR-1 21 T,251.071373,C16H12O3,251.071368,0.0192,[M-H]-
HR-1 21 T,251.092503,C13H16O5,251.092497,0.0218,[M-H]-
HR-1 21 T,251.107763,C17H16O2,251.107753,0.0372,[M-H]-
HR-1 21 T,251.128893,C14H20O4,251.128883,0.0397,[M-H]-
HR-1 21 T,251.165273,C15H24O3,251.165268,0.0179,[M-H]-
HR-1 21 T,252.051363,C11H11NO6,252.051361,0.0096,[M-H]-
HR-1 21 T,252.066623,C15H11NO3,252.066617,0.025,[M-H]-
HR-1 21 T,252.087753,C12H15NO5,252.087746,0.0275,[M-H]-
HR-1 21 T,252.103013,C16H15NO2,252.103002,0.0429,[M-H]-
HR-1 21 T,253.014253,C14H6O5,253.014247,0.0263,[M-H]-
HR-1 21 T,253.017633,C11H10O5S,253.017618,0.0626,[M-H]-
HR-1 21 T,253.035384,C11H10O7,253.035376,0.0288,[M-H]-
HR-1 21 T,253.050634,C15H10O4,253.050632,0.0046,[M-H]-
HR-1 21 T,253.071594,C12H14O6,253.071762,-0.6647,[M-H]-
HR-1 21 T,253.082974,C11H14N2O5,253.082995,-0.0853,[M-H]-
HR-1 21 T,253.087014,C16H14O3,253.087018,-0.0171,[M-H]-
HR-1 21 T,253.108154,C13H18O5,253.108147,0.0249,[M-H]-
HR-1 21 T,253.123404,C17H18O2,253.123403,0.0007,[M-H]-
HR-1 21 T,253.144544,C14H22O4,253.144533,0.0427,[M-H]-
HR-1 21 T,254.045884,C14H9NO4,254.045881,0.0103,[M-H]-
HR-1 21 T,254.067024,C11H13NO6,254.067011,0.0522,[M-H]-
HR-1 21 T,254.082274,C15H13NO3,254.082267,0.0281,[M-H]-
HR-1 21 T,254.103394,C12H17NO5,254.103396,-0.0088,[M-H]-
HR-1 21 T,254.996884,C10H8O6S,254.996882,0.0084,[M-H]-
HR-1 21 T,255.029904,C14H8O5,255.029897,0.0293,[M-H]-
HR-1 21 T,255.033264,C11H12O5S,255.033268,-0.0131,[M-H]-
HR-1 21 T,255.051034,C11H12O7,255.051026,0.0318,[M-H]-
HR-1 21 T,255.066284,C15H12O4,255.066282,0.0077,[M-H]-
HR-1 21 T,255.069654,C12H16O4S,255.069653,0.0045,[M-H]-
HR-1 21 T,255.087414,C12H16O6,255.087412,0.0102,[M-H]-
HR-1 21 T,255.102674,C16H16O3,255.102668,0.0254,[M-H]-
HR-1 21 T,255.123804,C13H20O5,255.123797,0.0279,[M-H]-
HR-1 21 T,255.139054,C17H20O2,255.139053,0.0039,[M-H]-
HR-1 21 T,255.232954,C16H32O2,255.232954,0.0025,[M-H]-
HR-1 21 T,256.061535,C14H11NO4,256.061531,0.0134,[M-H]-
HR-1 21 T,256.082665,C11H15NO6,256.082661,0.0159,[M-H]-
HR-1 21 T,256.097925,C15H15NO3,256.097917,0.031,[M-H]-
HR-1 21 T,257.009165,C13H6O6,257.009161,0.0146,[M-H]-
HR-1 21 T,257.012525,C10H10O6S,257.012532,-0.0275,[M-H]-
HR-1 21 T,257.045545,C14H10O5,257.045547,-0.0067,[M-H]-
HR-1 21 T,257.048925,C11H14O5S,257.048918,0.029,[M-H]-
HR-1 21 T,257.066685,C11H14O7,257.066676,0.0346,[M-H]-
HR-1 21 T,257.081935,C15H14O4,257.081932,0.0108,[M-H]-
HR-1 21 T,257.093185,C14H14N2O3,257.093166,0.0754,[M-H]-
HR-1 21 T,257.103065,C12H18O6,257.103062,0.0133,[M-H]-
HR-1 21 T,257.118315,C16H18O3,257.118318,-0.0105,[M-H]-
HR-1 21 T,257.139455,C13H22O5,257.139447,0.0308,[M-H]-
HR-1 21 T,257.154705,C17H22O2,257.154703,0.007,[M-H]-
HR-1 21 T,258.040806,C13H9NO5,258.040796,0.0377,[M-H]-
HR-1 21 T,258.077186,C14H13NO4,258.077181,0.0164,[M-H]-
HR-1 21 T,258.113566,C15H17NO3,258.113567,-0.0049,[M-H]-
HR-1 21 T,259.024816,C13H8O6,259.024812,0.0176,[M-H]-
HR-1 21 T,259.028186,C10H12O6S,259.028182,0.0144,[M-H]-
HR-1 21 T,259.061196,C14H12O5,259.061197,-0.0036,[M-H]-
HR-1 21 T,259.064566,C11H16O5S,259.064568,-0.0068,[M-H]-
HR-1 21 T,259.072436,C13H12N2O4,259.07243,0.0219,[M-H]-
HR-1 21 T,259.082336,C11H16O7,259.082326,0.0374,[M-H]-
HR-1 21 T,259.097586,C15H16O4,259.097583,0.0138,[M-H]-
HR-1 21 T,259.118716,C12H20O6,259.118712,0.0162,[M-H]-
HR-1 21 T,259.133966,C16H20O3,259.133968,-0.0074,[M-H]-
HR-1 21 T,259.170346,C17H24O2,259.170354,-0.0286,[M-H]-
HR-1 21 T,260.056457,C13H11NO5,260.056446,0.0404,[M-H]-
HR-1 21 T,260.092827,C14H15NO4,260.092832,-0.0192,[M-H]-
HR-1 21 T,260.129227,C15H19NO3,260.129217,0.0366,[M-H]-
HR-1 21 T,261.004097,C12H6O7,261.004076,0.0798,[M-H]-
HR-1 21 T,261.022707,C13H10O4S,261.022703,0.0149,[M-H]-
HR-1 21 T,261.040467,C13H10O6,261.040462,0.0204,[M-H]-
HR-1 21 T,261.043847,C10H14O6S,261.043832,0.0556,[M-H]-
HR-1 21 T,261.051687,C12H10N2O5,261.051695,-0.0308,[M-H]-
HR-1 21 T,261.055717,C17H10O3,261.055718,-0.003,[M-H]-
HR-1 21 T,261.076847,C14H14O5,261.076847,-0.0006,[M-H]-
HR-1 21 T,261.080217,C11H18O5S,261.080218,-0.0037,[M-H]-
HR-1 21 T,261.088087,C13H14N2O4,261.08808,0.0248,[M-H]-
HR-1 21 T,261.092107,C18H14O2,261.092103,0.0142,[M-H]-
HR-1 21 T,261.097977,C11H18O7,261.097976,0.0018,[M-H]-
HR-1 21 T,261.113237,C15H18O4,261.113233,0.0167,[M-H]-
HR-1 21 T,261.149617,C16H22O3,261.149618,-0.0044,[M-H]-
HR-1 21 T,261.186007,C17H26O2,261.186004,0.0129,[M-H]-
HR-1 21 T,262.035707,C12H9NO6,262.035711,-0.0123,[M-H]-
HR-1 21 T,262.050957,C16H9NO3,262.050967,-0.0357,[M-H]-
HR-1 21 T,262.072097,C13H13NO5,262.072096,0.0049,[M-H]-
HR-1 21 T,262.108487,C14H17NO4,262.108482,0.0221,[M-H]-
HR-1 21 T,263.001988,C12H8O5S,263.001968,0.0766,[M-H]-
HR-1 21 T,263.019728,C12H8O7,263.019726,0.0061,[M-H]-
HR-1 21 T,263.030978,C11H8N2O6,263.03096,0.0693,[M-H]-
HR-1 21 T,263.034988,C16H8O4,263.034982,0.0208,[M-H]-
HR-1 21 T,263.038368,C13H12O4S,263.038353,0.0557,[M-H]-
HR-1 21 T,263.056118,C13H12O6,263.056112,0.0233,[M-H]-
HR-1 21 T,263.059478,C10H16O6S,263.059482,-0.0179,[M-H]-
HR-1 21 T,263.067338,C12H12N2O5,263.067345,-0.0276,[M-H]-
HR-1 21 T,263.071368,C17H12O3,263.071368,0.0,[M-H]-
HR-1 21 T,263.092498,C14H16O5,263.092497,0.0024,[M-H]-
HR-1 21 T,263.103738,C13H16N2O4,263.103731,0.0275,[M-H]-
HR-1 21 T,263.107758,C18H16O2,263.107753,0.0171,[M-H]-
HR-1 21 T,263.128888,C15H20O4,263.128883,0.0195,[M-H]-
HR-1 21 T,263.165268,C16H24O3,263.165268,-0.0014,[M-H]-
HR-1 21 T,264.030248,C15H7NO4,264.030231,0.0641,[M-H]-
HR-1 21 T,264.051358,C12H11NO6,264.051361,-0.0092,[M-H]-
HR-1 21 T,264.066628,C16H11NO3,264.066617,0.0433,[M-H]-
HR-1 21 T,264.087748,C13H15NO5,264.087746,0.0078,[M-H]-
HR-1 21 T,264.124128,C14H19NO4,264.124132,-0.013,[M-H]-
HR-1 21 T,264.998999,C11H6O8,264.998991,0.0297,[M-H]-
HR-1 21 T,265.014239,C15H6O5,265.014247,-0.0311,[M-H]-
HR-1 21 T,265.017629,C12H10O5S,265.017618,0.0412,[M-H]-
HR-1 21 T,265.035379,C12H10O7,265.035376,0.009,[M-H]-
HR-1 21 T,265.050639,C16H10O4,265.050632,0.0236,[M-H]-
HR-1 21 T,265.054009,C13H14O4S,265.054003,0.0205,[M-H]-
HR-1 21 T,265.061859,C15H10N2O3,265.061866,-0.0269,[M-H]-
HR-1 21 T,265.071759,C13H14O6,265.071762,-0.0117,[M-H]-
HR-1 21 T,265.082999,C12H14N2O5,265.082995,0.0132,[M-H]-
HR-1 21 T,265.087019,C17H14O3,265.087018,0.0029,[M-H]-
HR-1 21 T,265.108149,C14H18O5,265.108147,0.0053,[M-H]-
HR-1 21 T,265.123409,C18H18O2,265.123403,0.0199,[M-H]-
HR-1 21 T,265.144539,C15H22O4,265.144533,0.0223,[M-H]-
HR-1 21 T,265.180919,C16H26O3,265.180918,0.0016,[M-H]-
HR-1 21 T,266.045879,C15H9NO4,266.045881,-0.0086,[M-H]-
HR-1 21 T,266.067009,C12H13NO6,266.067011,-0.0063,[M-H]-
HR-1 21 T,266.082259,C16H13NO3,266.082267,-0.0293,[M-H]-
HR-1 21 T,266.103399,C13H17NO5,266.103396,0.0107,[M-H]-
HR-1 21 T,266.996869,C11H8O6S,266.996882,-0.0479,[M-H]-
HR-1 21 T,267.014639,C11H8O8,267.014641,-0.005,[M-H]-
HR-1 21 T,267.029899,C15H8O5,267.029897,0.0095,[M-H]-
HR-1 21 T,267.033279,C12H12O5S,267.033268,0.0439,[M-H]-
HR-1 21 T,267.051029,C12H12O7,267.051026,0.0118,[M-H]-
HR-1 21 T,267.066279,C16H12O4,267.066282,-0.0111,[M-H]-
HR-1 21 T,267.069639,C13H16O4S,267.069653,-0.0516,[M-H]-
HR-1 21 T,267.087409,C13H16O6,267.087412,-0.0087,[M-H]-
HR-1 21 T,267.098649,C12H16N2O5,267.098645,0.0161,[M-H]-
HR-1 21 T,267.102669,C17H16O3,267.102668,0.0058,[M-H]-
HR-1 21 T,267.123799,C14H20O5,267.123797,0.0082,[M-H]-
HR-1 21 T,267.139059,C18H20O2,267.139053,0.0227,[M-H]-
HR-1 21 T,267.160189,C15H24O4,267.160183,0.025,[M-H]-
HR-1 21 T,268.02515,C14H7NO5,268.025146,0.0148,[M-H]-
HR-1 21 T,268.06153,C15H11NO4,268.061531,-0.0057,[M-H]-
HR-1 21 T,268.08266,C12H15NO6,268.082661,-0.0033,[M-H]-
HR-1 21 T,268.09792,C16H15NO3,268.097917,0.0112,[M-H]-
HR-1 21 T,268.11904,C13H19NO5,268.119046,-0.0238,[M-H]-
HR-1 21 T,269.00916,C14H6O6,269.009161,-0.0045,[M-H]-
HR-1 21 T,269.01253,C11H10O6S,269.012532,-0.0075,[M-H]-
HR-1 21 T,269.0303,C11H10O8,269.030291,0.0351,[M-H]-
HR-1 21 T,269.04555,C15H10O5,269.045547,0.0123,[M-H]-
HR-1 21 T,269.04892,C12H14O5S,269.048918,0.0093,[M-H]-
HR-1 21 T,269.05679,C14H10N2O4,269.05678,0.0369,[M-H]-
HR-1 21 T,269.06668,C12H14O7,269.066676,0.0147,[M-H]-
HR-1 21 T,269.08193,C16H14O4,269.081932,-0.0081,[M-H]-
HR-1 21 T,269.0853,C13H18O4S,269.085303,-0.0111,[M-H]-
HR-1 21 T,269.09317,C15H14N2O3,269.093166,0.0165,[M-H]-
HR-1 21 T,269.10306,C13H18O6,269.103062,-0.0057,[M-H]-
HR-1 21 T,269.11832,C17H18O3,269.118318,0.0087,[M-H]-
HR-1 21 T,269.13945,C14H22O5,269.139447,0.011,[M-H]-
